date,amount,productCategory,region
2022-09-27,263549,Textiles,East - Kolkata
2025-08-11,235653,Steel,South - Bengaluru
2021-10-28,410018,Tea & Spices,South - Bengaluru
2024-06-23,139706,Steel,West - Mumbai
2026-01-06,256807,Automobiles,North - Delhi
2022-12-25,354422,Textiles,Central - Nagpur
2022-12-03,337959,Steel,North - Delhi
2024-09-27,377146,Tea & Spices,South - Bengaluru
2022-11-29,407901,Information Technology,West - Mumbai
2022-05-27,403618,Tea & Spices,South - Bengaluru
2025-06-25,121968,Automobiles,South - Bengaluru
2022-10-03,438637,Steel,South - Bengaluru
2022-09-19,208279,Information Technology,West - Mumbai
2025-01-16,398416,Automobiles,Central - Nagpur
2024-10-29,66891,Tea & Spices,East - Kolkata
2025-07-01,284131,Information Technology,South - Bengaluru
2023-01-08,239637,Automobiles,West - Mumbai
2025-05-18,468676,Automobiles,West - Mumbai
2022-10-03,437417,Automobiles,East - Kolkata
2024-02-05,197683,Steel,West - Mumbai
2024-06-26,315291,Information Technology,South - Bengaluru
2021-05-29,402702,Textiles,East - Kolkata
2024-08-02,363062,Textiles,South - Bengaluru
2025-09-24,313734,Information Technology,East - Kolkata
2021-07-14,109147,Tea & Spices,West - Mumbai
2024-12-05,135032,Automobiles,Central - Nagpur
2021-06-27,295390,Steel,North - Delhi
2025-08-09,324408,Automobiles,Central - Nagpur
2023-05-14,67797,Steel,East - Kolkata
2023-08-11,352661,Textiles,South - Bengaluru
2021-08-09,165655,Automobiles,South - Bengaluru
2025-06-11,273582,Information Technology,Central - Nagpur
2022-05-08,244218,Information Technology,South - Bengaluru
2022-03-26,254186,Tea & Spices,Central - Nagpur
2023-02-19,113041,Steel,East - Kolkata
2025-09-12,137155,Automobiles,Central - Nagpur
2024-03-05,437564,Textiles,West - Mumbai
2023-08-02,176814,Information Technology,Central - Nagpur
2021-06-25,325298,Steel,South - Bengaluru
2021-02-05,196059,Automobiles,Central - Nagpur
2023-11-22,131540,Steel,East - Kolkata
2022-09-22,162598,Textiles,East - Kolkata
2022-09-15,437785,Tea & Spices,West - Mumbai
2021-04-09,471583,Tea & Spices,Central - Nagpur
2024-08-27,155985,Information Technology,South - Bengaluru
2021-08-13,72169,Steel,Central - Nagpur
2022-01-01,347004,Information Technology,Central - Nagpur
2021-04-02,478258,Tea & Spices,South - Bengaluru
2023-08-07,149291,Steel,East - Kolkata
2022-02-09,222111,Tea & Spices,North - Delhi
2022-05-16,77697,Information Technology,North - Delhi
2023-10-14,427649,Steel,East - Kolkata
2025-09-12,415750,Automobiles,North - Delhi
2023-06-15,180221,Tea & Spices,Central - Nagpur
2024-10-14,237087,Information Technology,North - Delhi
2025-04-30,150130,Textiles,Central - Nagpur
2023-11-15,270231,Steel,East - Kolkata
2022-12-07,240556,Automobiles,North - Delhi
2023-04-17,468707,Automobiles,South - Bengaluru
2024-12-15,256625,Automobiles,East - Kolkata
2023-11-02,287318,Steel,South - Bengaluru
2024-09-15,287806,Steel,Central - Nagpur
2021-07-08,122558,Tea & Spices,Central - Nagpur
2021-07-09,134984,Automobiles,Central - Nagpur
2022-06-19,323815,Information Technology,Central - Nagpur
2025-03-04,57765,Tea & Spices,West - Mumbai
2022-05-20,498517,Steel,North - Delhi
2024-05-09,350923,Steel,Central - Nagpur
2023-12-10,490717,Steel,South - Bengaluru
2025-07-20,135721,Information Technology,West - Mumbai
2023-06-03,433146,Information Technology,East - Kolkata
2024-01-13,206201,Automobiles,Central - Nagpur
2024-08-12,164665,Steel,South - Bengaluru
2022-12-10,170725,Steel,East - Kolkata
2023-09-25,338683,Tea & Spices,East - Kolkata
2021-11-03,145039,Textiles,South - Bengaluru
2024-06-19,213957,Steel,North - Delhi
2022-10-08,497556,Steel,North - Delhi
2024-03-25,153435,Tea & Spices,North - Delhi
2022-03-26,136201,Textiles,Central - Nagpur
2024-01-15,351036,Steel,North - Delhi
2024-08-09,168412,Automobiles,West - Mumbai
2023-07-04,277267,Textiles,West - Mumbai
2024-10-19,358637,Textiles,West - Mumbai
2024-06-15,146460,Steel,East - Kolkata
2025-09-21,52382,Tea & Spices,Central - Nagpur
2024-08-25,89670,Textiles,Central - Nagpur
2025-12-10,141873,Steel,North - Delhi
2023-06-26,302990,Automobiles,West - Mumbai
2024-01-29,238704,Textiles,Central - Nagpur
2025-02-23,193188,Steel,North - Delhi
2023-02-17,439385,Information Technology,South - Bengaluru
2024-05-06,360620,Automobiles,North - Delhi
2025-04-15,69186,Tea & Spices,South - Bengaluru
2021-04-13,492867,Automobiles,West - Mumbai
2024-01-03,183028,Information Technology,South - Bengaluru
2022-04-04,260123,Information Technology,Central - Nagpur
2022-03-27,357915,Steel,Central - Nagpur
2025-10-18,328452,Steel,East - Kolkata
2025-11-12,89158,Automobiles,North - Delhi
2023-02-16,323799,Textiles,Central - Nagpur
2021-02-02,368506,Automobiles,West - Mumbai
2023-08-01,323168,Information Technology,West - Mumbai
2022-10-21,257126,Automobiles,East - Kolkata
2021-09-04,341091,Tea & Spices,North - Delhi
2025-01-18,422048,Steel,North - Delhi
2023-02-26,141498,Steel,West - Mumbai
2021-06-22,429415,Information Technology,Central - Nagpur
2022-11-10,405463,Steel,East - Kolkata
2025-10-06,325433,Information Technology,West - Mumbai
2024-03-01,133173,Tea & Spices,South - Bengaluru
2023-02-02,198453,Information Technology,West - Mumbai
2021-03-18,153290,Information Technology,West - Mumbai
2024-01-06,271353,Steel,East - Kolkata
2024-03-06,238005,Steel,South - Bengaluru
2024-12-30,266574,Textiles,West - Mumbai
2022-11-01,170445,Information Technology,West - Mumbai
2026-01-05,137875,Steel,South - Bengaluru
2022-03-19,255794,Steel,South - Bengaluru
2022-05-01,74432,Automobiles,North - Delhi
2025-07-22,180076,Steel,Central - Nagpur
2021-04-18,462569,Textiles,West - Mumbai
2021-11-10,123441,Automobiles,Central - Nagpur
2024-08-02,166855,Textiles,South - Bengaluru
2023-07-22,356616,Steel,East - Kolkata
2025-10-30,495798,Steel,East - Kolkata
2022-11-22,496608,Steel,West - Mumbai
2024-03-17,377831,Automobiles,East - Kolkata
2023-02-22,100711,Textiles,South - Bengaluru
2025-01-27,468098,Textiles,Central - Nagpur
2021-04-16,325609,Steel,North - Delhi
2023-03-20,220111,Automobiles,West - Mumbai
2021-06-08,411729,Automobiles,Central - Nagpur
2021-05-22,115462,Information Technology,East - Kolkata
2024-02-07,243224,Information Technology,East - Kolkata
2024-08-26,122652,Steel,South - Bengaluru
2021-03-30,270528,Steel,Central - Nagpur
2024-03-07,160875,Textiles,South - Bengaluru
2025-09-20,280505,Steel,South - Bengaluru
2025-10-14,180026,Textiles,East - Kolkata
2025-08-24,292951,Tea & Spices,South - Bengaluru
2023-02-14,297090,Steel,West - Mumbai
2021-12-11,154972,Steel,West - Mumbai
2022-09-14,436949,Information Technology,West - Mumbai
2024-06-15,402574,Information Technology,East - Kolkata
2022-02-13,111222,Information Technology,East - Kolkata
2024-09-01,183762,Automobiles,Central - Nagpur
2023-05-19,301350,Information Technology,South - Bengaluru
2022-06-01,86074,Automobiles,Central - Nagpur
2023-02-15,269889,Textiles,West - Mumbai
2024-04-03,401659,Information Technology,East - Kolkata
2021-06-16,294566,Information Technology,West - Mumbai
2022-10-07,406066,Tea & Spices,East - Kolkata
2024-09-21,480119,Information Technology,North - Delhi
2021-07-09,462019,Textiles,East - Kolkata
2023-10-30,471100,Automobiles,North - Delhi
2025-06-19,52245,Tea & Spices,West - Mumbai
2024-06-25,257401,Information Technology,West - Mumbai
2022-04-30,174810,Automobiles,Central - Nagpur
2024-08-04,183027,Tea & Spices,Central - Nagpur
2024-08-21,145010,Textiles,North - Delhi
2023-03-06,479303,Information Technology,West - Mumbai
2021-07-03,362005,Steel,South - Bengaluru
2023-04-16,371277,Textiles,West - Mumbai
2023-11-11,205065,Information Technology,East - Kolkata
2023-04-05,193574,Steel,South - Bengaluru
2022-12-19,162397,Automobiles,South - Bengaluru
2022-12-14,306022,Tea & Spices,Central - Nagpur
2022-10-27,90762,Information Technology,North - Delhi
2025-10-08,183637,Textiles,North - Delhi
2024-10-11,123478,Textiles,South - Bengaluru
2023-08-12,331779,Steel,South - Bengaluru
2022-04-29,340033,Tea & Spices,East - Kolkata
2024-01-26,479161,Textiles,West - Mumbai
2023-08-02,284968,Steel,South - Bengaluru
2022-06-02,249119,Textiles,West - Mumbai
2022-07-07,63199,Tea & Spices,South - Bengaluru
2022-05-18,353244,Textiles,East - Kolkata
2021-11-25,379740,Information Technology,East - Kolkata
2023-09-17,484281,Tea & Spices,West - Mumbai
2025-11-04,200454,Automobiles,West - Mumbai
2022-01-24,339632,Tea & Spices,North - Delhi
2021-08-13,114021,Tea & Spices,South - Bengaluru
2025-06-25,353527,Information Technology,East - Kolkata
2025-07-15,183355,Textiles,North - Delhi
2021-01-30,425280,Textiles,East - Kolkata
2022-12-26,366239,Tea & Spices,North - Delhi
2022-12-07,451982,Steel,West - Mumbai
2025-09-03,382644,Automobiles,Central - Nagpur
2024-05-12,468076,Steel,West - Mumbai
2023-05-06,421014,Tea & Spices,West - Mumbai
2025-09-29,309893,Tea & Spices,Central - Nagpur
2021-12-03,171440,Steel,North - Delhi
2025-07-19,104601,Tea & Spices,Central - Nagpur
2021-10-16,261678,Steel,Central - Nagpur
2024-12-26,133824,Steel,North - Delhi
2021-08-31,51750,Automobiles,East - Kolkata
2022-08-03,100103,Information Technology,West - Mumbai
2024-12-01,172388,Automobiles,West - Mumbai
2024-11-02,144266,Automobiles,North - Delhi
2025-05-29,446903,Steel,Central - Nagpur
2023-06-22,95236,Information Technology,East - Kolkata
2025-03-20,262385,Tea & Spices,South - Bengaluru
2025-01-25,473287,Information Technology,South - Bengaluru
2024-03-17,215921,Automobiles,West - Mumbai
2022-11-25,199415,Automobiles,West - Mumbai
2024-04-28,300525,Information Technology,Central - Nagpur
2021-04-12,473877,Automobiles,Central - Nagpur
2023-11-30,491222,Textiles,South - Bengaluru
2023-06-11,245210,Steel,South - Bengaluru
2022-12-16,454313,Steel,East - Kolkata
2024-01-22,307119,Steel,South - Bengaluru
2021-11-21,165164,Tea & Spices,Central - Nagpur
2022-02-07,193427,Textiles,East - Kolkata
2023-11-01,374148,Information Technology,Central - Nagpur
2022-09-25,328397,Information Technology,East - Kolkata
2022-09-03,242708,Information Technology,South - Bengaluru
2024-10-26,322902,Steel,Central - Nagpur
2022-12-26,217829,Textiles,West - Mumbai
2024-05-15,96074,Tea & Spices,West - Mumbai
2023-02-14,477599,Information Technology,West - Mumbai
2023-06-17,257309,Textiles,Central - Nagpur
2022-06-15,440296,Steel,South - Bengaluru
2025-05-06,244031,Steel,West - Mumbai
2023-12-14,83063,Steel,South - Bengaluru
2021-12-16,233526,Automobiles,South - Bengaluru
2021-06-03,221638,Information Technology,South - Bengaluru
2022-05-27,279489,Tea & Spices,South - Bengaluru
2021-07-13,171814,Tea & Spices,South - Bengaluru
2025-01-03,396747,Automobiles,North - Delhi
2022-08-27,444775,Steel,North - Delhi
2025-06-06,59894,Information Technology,East - Kolkata
2025-02-26,474110,Tea & Spices,Central - Nagpur
2025-01-02,236596,Textiles,East - Kolkata
2021-12-24,259328,Tea & Spices,Central - Nagpur
2021-08-06,242495,Tea & Spices,South - Bengaluru
2022-10-06,468190,Steel,South - Bengaluru
2021-01-30,258402,Automobiles,South - Bengaluru
2024-02-05,307822,Information Technology,East - Kolkata
2023-01-06,365970,Information Technology,South - Bengaluru
2024-07-08,84277,Automobiles,North - Delhi
2022-09-04,72349,Steel,Central - Nagpur
2021-07-27,236127,Automobiles,Central - Nagpur
2022-06-11,416717,Textiles,East - Kolkata
2025-11-14,317288,Information Technology,North - Delhi
2023-07-31,412083,Tea & Spices,Central - Nagpur
2024-06-23,395014,Steel,South - Bengaluru
2024-08-02,414324,Automobiles,North - Delhi
2023-01-23,430901,Textiles,West - Mumbai
2023-04-05,472011,Information Technology,Central - Nagpur
2021-04-29,169150,Steel,East - Kolkata
2023-06-29,71563,Textiles,East - Kolkata
2025-09-05,418966,Textiles,Central - Nagpur
2022-10-22,97544,Tea & Spices,East - Kolkata
2021-04-26,412242,Steel,North - Delhi
2024-09-19,188110,Tea & Spices,South - Bengaluru
2025-11-10,349196,Information Technology,South - Bengaluru
2022-01-04,205958,Steel,East - Kolkata
2023-03-13,56193,Textiles,South - Bengaluru
2025-01-04,257838,Textiles,Central - Nagpur
2021-11-06,312090,Textiles,West - Mumbai
2023-08-05,324645,Tea & Spices,North - Delhi
2021-03-27,346169,Steel,West - Mumbai
2025-05-21,450554,Tea & Spices,Central - Nagpur
2024-04-10,337262,Steel,East - Kolkata
2024-05-23,351776,Textiles,West - Mumbai
2024-10-25,170340,Automobiles,South - Bengaluru
2021-05-16,427774,Steel,West - Mumbai
2022-03-11,193224,Automobiles,South - Bengaluru
2022-07-27,133458,Information Technology,East - Kolkata
2024-12-06,333695,Tea & Spices,Central - Nagpur
2024-11-11,154382,Steel,Central - Nagpur
2023-12-15,89923,Tea & Spices,North - Delhi
2021-12-06,437457,Tea & Spices,South - Bengaluru
2021-12-06,202719,Steel,Central - Nagpur
2024-10-13,485550,Tea & Spices,Central - Nagpur
2025-10-03,443829,Information Technology,North - Delhi
2023-10-14,162827,Information Technology,North - Delhi
2022-04-26,223769,Automobiles,North - Delhi
2025-07-03,306421,Steel,East - Kolkata
2025-12-21,420434,Textiles,East - Kolkata
2021-12-01,186696,Information Technology,North - Delhi
2023-05-20,393333,Steel,South - Bengaluru
2024-08-21,83617,Automobiles,East - Kolkata
2023-02-24,285901,Automobiles,East - Kolkata
2021-12-20,450399,Tea & Spices,South - Bengaluru
2022-11-29,159584,Textiles,North - Delhi
2023-12-04,160475,Tea & Spices,Central - Nagpur
2024-04-10,235656,Textiles,West - Mumbai
2021-03-07,67458,Tea & Spices,East - Kolkata
2022-12-15,235517,Steel,South - Bengaluru
2023-03-13,331529,Steel,South - Bengaluru
2022-09-24,445768,Textiles,South - Bengaluru
2021-12-04,194400,Textiles,East - Kolkata
2026-01-06,58007,Textiles,West - Mumbai
2025-09-12,466436,Textiles,South - Bengaluru
2023-02-18,74603,Automobiles,West - Mumbai
2023-11-02,135941,Information Technology,Central - Nagpur
2025-10-27,475562,Textiles,South - Bengaluru
2024-11-06,303268,Textiles,North - Delhi
2021-04-16,273843,Automobiles,South - Bengaluru
2025-12-30,230712,Steel,East - Kolkata
2025-04-25,325235,Tea & Spices,South - Bengaluru
2025-07-07,103352,Automobiles,North - Delhi
2021-12-09,468044,Steel,Central - Nagpur
2023-02-26,196691,Textiles,Central - Nagpur
2024-04-07,112316,Information Technology,South - Bengaluru
2025-11-04,252655,Automobiles,Central - Nagpur
2024-03-05,410131,Information Technology,North - Delhi
2022-03-01,358272,Tea & Spices,South - Bengaluru
2023-07-15,257170,Information Technology,North - Delhi
2022-01-01,488366,Information Technology,Central - Nagpur
2022-04-08,317570,Tea & Spices,North - Delhi
2024-12-05,143657,Textiles,East - Kolkata
2022-12-28,498027,Textiles,West - Mumbai
2023-02-28,150806,Textiles,South - Bengaluru
2023-04-14,323657,Tea & Spices,Central - Nagpur
2025-03-29,352666,Tea & Spices,East - Kolkata
2024-09-27,259081,Steel,West - Mumbai
2025-08-30,422369,Tea & Spices,North - Delhi
2023-06-22,323388,Tea & Spices,North - Delhi
2024-07-13,298868,Steel,Central - Nagpur
2025-05-25,80353,Tea & Spices,East - Kolkata
2022-02-21,435593,Textiles,West - Mumbai
2025-08-24,168867,Steel,South - Bengaluru
2021-06-15,353042,Steel,Central - Nagpur
2025-06-29,395892,Information Technology,West - Mumbai
2025-03-05,171880,Steel,East - Kolkata
2022-05-19,142872,Textiles,North - Delhi
2022-03-10,459679,Textiles,South - Bengaluru
2022-09-06,294252,Textiles,South - Bengaluru
2024-06-22,389275,Tea & Spices,North - Delhi
2024-10-03,380180,Steel,West - Mumbai
2024-01-11,436284,Information Technology,South - Bengaluru
2023-01-18,109669,Automobiles,Central - Nagpur
2024-11-07,385437,Automobiles,North - Delhi
2025-09-03,390881,Steel,North - Delhi
2021-04-16,240279,Steel,North - Delhi
2021-11-07,407509,Automobiles,North - Delhi
2022-06-07,144544,Textiles,Central - Nagpur
2021-03-27,164274,Steel,South - Bengaluru
2025-10-19,381605,Textiles,West - Mumbai
2022-07-09,70653,Automobiles,South - Bengaluru
2022-06-27,201065,Steel,North - Delhi
2022-09-30,300174,Information Technology,West - Mumbai
2024-03-01,102865,Steel,South - Bengaluru
2023-08-07,77783,Steel,South - Bengaluru
2024-02-27,355324,Steel,South - Bengaluru
2025-03-15,66322,Steel,West - Mumbai
2024-12-22,205280,Automobiles,West - Mumbai
2022-05-08,81614,Tea & Spices,Central - Nagpur
2022-08-05,462065,Automobiles,North - Delhi
2021-09-19,367967,Tea & Spices,Central - Nagpur
2024-01-01,352407,Textiles,West - Mumbai
2021-12-26,107682,Information Technology,East - Kolkata
2025-09-07,327261,Tea & Spices,East - Kolkata
2021-04-14,378082,Tea & Spices,North - Delhi
2021-08-31,259328,Steel,South - Bengaluru
2025-12-14,94030,Textiles,Central - Nagpur
2025-08-14,306440,Information Technology,West - Mumbai
2024-05-13,147316,Textiles,North - Delhi
2023-02-07,142731,Steel,West - Mumbai
2021-04-16,186407,Textiles,Central - Nagpur
2023-01-18,418698,Information Technology,Central - Nagpur
2022-02-28,356043,Information Technology,North - Delhi
2021-02-24,466959,Automobiles,West - Mumbai
2025-11-11,399347,Steel,East - Kolkata
2024-05-07,284914,Tea & Spices,Central - Nagpur
2024-06-06,93339,Tea & Spices,South - Bengaluru
2023-05-30,482214,Automobiles,West - Mumbai
2023-01-01,280959,Textiles,Central - Nagpur
2024-12-11,122530,Textiles,North - Delhi
2023-05-04,364075,Textiles,East - Kolkata
2022-11-04,175946,Tea & Spices,Central - Nagpur
2022-11-12,231332,Information Technology,East - Kolkata
2024-02-05,474206,Steel,Central - Nagpur
2022-09-05,300941,Textiles,North - Delhi
2022-10-13,172983,Information Technology,Central - Nagpur
2023-12-01,180814,Information Technology,East - Kolkata
2024-01-03,338236,Information Technology,North - Delhi
2023-03-09,357599,Steel,East - Kolkata
2025-08-14,320488,Tea & Spices,North - Delhi
2024-03-27,259278,Steel,West - Mumbai
2021-04-09,326513,Textiles,Central - Nagpur
2022-12-18,434177,Information Technology,Central - Nagpur
2025-05-14,499090,Steel,North - Delhi
2024-01-01,396496,Information Technology,South - Bengaluru
2023-09-30,176630,Tea & Spices,South - Bengaluru
2024-01-21,72100,Textiles,North - Delhi
2023-12-22,419151,Steel,South - Bengaluru
2022-09-26,188794,Steel,West - Mumbai
2024-04-22,61686,Textiles,East - Kolkata
2025-05-13,225327,Information Technology,South - Bengaluru
2025-10-18,86413,Steel,Central - Nagpur
2021-11-23,458079,Automobiles,Central - Nagpur
2023-09-19,144881,Steel,West - Mumbai
2024-01-20,127061,Textiles,South - Bengaluru
2022-03-09,320096,Tea & Spices,South - Bengaluru
2024-10-02,437459,Information Technology,Central - Nagpur
2024-10-11,213653,Tea & Spices,South - Bengaluru
2023-08-04,440993,Tea & Spices,South - Bengaluru
2023-03-22,375795,Automobiles,East - Kolkata
2022-12-30,249701,Tea & Spices,South - Bengaluru
2024-01-12,437180,Automobiles,West - Mumbai
2025-01-05,51362,Textiles,West - Mumbai
2024-02-10,378106,Tea & Spices,Central - Nagpur
2023-02-25,484712,Textiles,North - Delhi
2021-06-09,292855,Information Technology,Central - Nagpur
2024-02-12,151345,Information Technology,Central - Nagpur
2023-07-18,149819,Automobiles,West - Mumbai
2025-12-31,50108,Textiles,East - Kolkata
2024-03-23,248087,Textiles,West - Mumbai
2024-04-17,404542,Tea & Spices,West - Mumbai
2025-02-07,72930,Automobiles,West - Mumbai
2026-01-04,254749,Information Technology,South - Bengaluru
2022-07-21,275384,Tea & Spices,Central - Nagpur
2023-06-05,240126,Steel,East - Kolkata
2025-05-30,311870,Steel,Central - Nagpur
2025-03-13,189899,Automobiles,Central - Nagpur
2023-11-20,256515,Automobiles,South - Bengaluru
2021-05-29,106828,Tea & Spices,Central - Nagpur
2023-02-03,294194,Textiles,Central - Nagpur
2023-10-28,194084,Steel,North - Delhi
2024-04-05,232554,Steel,Central - Nagpur
2024-11-13,496503,Tea & Spices,Central - Nagpur
2025-02-10,445877,Steel,West - Mumbai
2024-11-16,345425,Automobiles,Central - Nagpur
2025-11-19,141273,Automobiles,South - Bengaluru
2022-02-20,440672,Information Technology,South - Bengaluru
2021-11-10,323182,Automobiles,East - Kolkata
2025-09-29,482750,Automobiles,North - Delhi
2021-07-18,430322,Information Technology,East - Kolkata
2024-04-29,123681,Automobiles,South - Bengaluru
2022-04-15,431460,Steel,North - Delhi
2023-05-14,309431,Steel,East - Kolkata
2023-02-23,89501,Information Technology,North - Delhi
2021-02-15,386414,Information Technology,North - Delhi
2022-03-25,271818,Information Technology,Central - Nagpur
2023-02-13,344912,Textiles,South - Bengaluru
2022-09-20,359811,Steel,Central - Nagpur
2022-08-16,231852,Automobiles,East - Kolkata
2025-10-05,227532,Textiles,Central - Nagpur
2023-06-05,280005,Automobiles,Central - Nagpur
2025-03-18,360975,Tea & Spices,West - Mumbai
2024-12-12,120536,Tea & Spices,South - Bengaluru
2022-07-15,293963,Steel,Central - Nagpur
2025-01-09,251925,Textiles,Central - Nagpur
2021-08-27,106518,Steel,Central - Nagpur
2024-01-16,344337,Automobiles,South - Bengaluru
2021-07-31,115102,Textiles,South - Bengaluru
2025-05-25,172885,Steel,West - Mumbai
2022-05-04,309503,Information Technology,South - Bengaluru
2024-01-10,491491,Information Technology,South - Bengaluru
2022-08-19,188352,Steel,South - Bengaluru
2025-05-01,490204,Tea & Spices,North - Delhi
2025-07-18,421469,Automobiles,East - Kolkata
2021-05-09,68995,Information Technology,North - Delhi
2021-12-16,148204,Tea & Spices,West - Mumbai
2022-06-30,121244,Automobiles,Central - Nagpur
2021-10-14,431130,Automobiles,East - Kolkata
2024-02-18,178979,Tea & Spices,Central - Nagpur
2023-09-05,441815,Steel,East - Kolkata
2025-04-07,120148,Steel,Central - Nagpur
2023-05-05,353121,Tea & Spices,North - Delhi
2022-12-21,404622,Tea & Spices,East - Kolkata
2023-07-28,284913,Information Technology,West - Mumbai
2023-01-03,75603,Textiles,East - Kolkata
2025-12-28,126349,Automobiles,Central - Nagpur
2022-06-27,157204,Steel,North - Delhi
2023-12-08,304218,Steel,West - Mumbai
2024-01-05,111562,Textiles,West - Mumbai
2025-02-03,426117,Automobiles,Central - Nagpur
2021-04-15,288503,Automobiles,South - Bengaluru
2024-11-25,282823,Tea & Spices,North - Delhi
2023-12-14,361482,Tea & Spices,North - Delhi
2021-08-07,250223,Information Technology,South - Bengaluru
2025-12-28,231320,Tea & Spices,East - Kolkata
2023-05-19,326383,Steel,East - Kolkata
2024-06-08,368138,Textiles,North - Delhi
2026-01-06,199943,Tea & Spices,East - Kolkata
2023-09-25,114724,Tea & Spices,East - Kolkata
2024-07-29,334512,Textiles,Central - Nagpur
2021-12-07,283877,Tea & Spices,West - Mumbai
2023-09-27,128435,Steel,North - Delhi
2022-10-18,105485,Steel,North - Delhi
2022-09-10,145469,Information Technology,South - Bengaluru
2024-04-11,240312,Tea & Spices,West - Mumbai
2022-11-15,305508,Steel,Central - Nagpur
2025-04-15,456484,Automobiles,South - Bengaluru
2023-12-04,89463,Automobiles,Central - Nagpur
2021-10-12,63499,Tea & Spices,Central - Nagpur
2024-08-26,244904,Information Technology,North - Delhi
2024-11-06,123445,Automobiles,East - Kolkata
2023-01-25,338381,Steel,South - Bengaluru
2021-06-10,338148,Information Technology,East - Kolkata
2024-04-29,323699,Tea & Spices,East - Kolkata
2021-06-06,389036,Steel,Central - Nagpur
2023-11-16,110339,Tea & Spices,South - Bengaluru
2023-07-23,331450,Information Technology,South - Bengaluru
2022-05-08,417352,Tea & Spices,Central - Nagpur
2023-09-09,355618,Tea & Spices,North - Delhi
2023-04-29,325119,Textiles,North - Delhi
2025-01-04,428752,Tea & Spices,West - Mumbai
2021-02-27,243329,Information Technology,East - Kolkata
2022-10-20,212806,Information Technology,Central - Nagpur
2021-02-08,284303,Textiles,East - Kolkata
2021-04-06,251854,Automobiles,South - Bengaluru
2023-08-22,144322,Automobiles,East - Kolkata
2024-02-15,175113,Textiles,Central - Nagpur
2021-11-07,238269,Information Technology,South - Bengaluru
2021-08-26,372663,Steel,Central - Nagpur
2021-01-26,87279,Automobiles,Central - Nagpur
2021-09-20,377497,Information Technology,Central - Nagpur
2022-07-23,294211,Steel,West - Mumbai
2021-04-06,479910,Tea & Spices,South - Bengaluru
2023-10-18,396795,Tea & Spices,East - Kolkata
2023-11-11,293000,Information Technology,East - Kolkata
2025-12-05,265522,Automobiles,West - Mumbai
2023-04-28,367975,Automobiles,South - Bengaluru
2022-07-08,297026,Tea & Spices,South - Bengaluru
2021-05-11,303446,Information Technology,South - Bengaluru
2024-03-26,345067,Information Technology,Central - Nagpur
2022-01-28,128009,Information Technology,North - Delhi
2025-02-01,260566,Tea & Spices,East - Kolkata
2025-12-26,391733,Textiles,West - Mumbai
2022-10-09,123373,Information Technology,North - Delhi
2024-01-12,314491,Automobiles,East - Kolkata
2023-08-06,254667,Textiles,North - Delhi
2021-02-14,161728,Automobiles,West - Mumbai
2021-08-12,64479,Textiles,East - Kolkata
2022-08-22,173312,Tea & Spices,East - Kolkata
2022-09-16,213753,Tea & Spices,West - Mumbai
2021-09-11,386972,Automobiles,East - Kolkata
2022-06-10,251445,Steel,West - Mumbai
2025-12-09,92581,Information Technology,North - Delhi
2024-01-24,371652,Tea & Spices,Central - Nagpur
2021-10-20,367600,Automobiles,South - Bengaluru
2023-03-30,186648,Information Technology,West - Mumbai
2023-09-24,125985,Tea & Spices,Central - Nagpur
2021-06-14,339573,Tea & Spices,East - Kolkata
2022-11-20,66769,Information Technology,Central - Nagpur
2024-11-02,155349,Information Technology,Central - Nagpur
2024-03-10,110304,Information Technology,Central - Nagpur
2024-08-11,84736,Textiles,Central - Nagpur
2022-04-21,118577,Automobiles,Central - Nagpur
2025-06-24,233289,Tea & Spices,South - Bengaluru
2022-05-27,276831,Automobiles,South - Bengaluru
2022-10-24,170793,Tea & Spices,West - Mumbai
2024-06-20,320604,Tea & Spices,Central - Nagpur
2022-05-12,97269,Textiles,Central - Nagpur
2023-07-17,273672,Information Technology,North - Delhi
2023-03-13,164142,Textiles,East - Kolkata
2023-06-29,122937,Textiles,North - Delhi
2022-08-19,128524,Tea & Spices,South - Bengaluru
2025-10-11,208940,Steel,West - Mumbai
2024-01-12,456297,Textiles,South - Bengaluru
2022-05-06,267678,Automobiles,South - Bengaluru
2025-05-31,237919,Information Technology,North - Delhi
2023-07-08,429697,Textiles,West - Mumbai
2023-03-29,129275,Information Technology,Central - Nagpur
2022-08-01,95185,Information Technology,East - Kolkata
2022-10-12,296664,Tea & Spices,Central - Nagpur
2022-03-28,160247,Information Technology,North - Delhi
2022-09-01,274425,Textiles,North - Delhi
2023-07-27,244391,Textiles,East - Kolkata
2024-07-27,393260,Information Technology,North - Delhi
2023-08-05,375753,Textiles,Central - Nagpur
2021-06-13,477707,Automobiles,South - Bengaluru
2023-01-18,121839,Textiles,North - Delhi
2025-03-22,66340,Textiles,West - Mumbai
2021-08-30,263502,Tea & Spices,West - Mumbai
2021-09-27,314469,Textiles,East - Kolkata
2021-03-20,223883,Steel,South - Bengaluru
2024-10-25,464341,Automobiles,North - Delhi
2021-05-22,241669,Steel,South - Bengaluru
2022-03-14,291843,Automobiles,West - Mumbai
2023-10-05,169922,Tea & Spices,West - Mumbai
2023-11-18,216051,Steel,East - Kolkata
2022-02-20,422068,Automobiles,Central - Nagpur
2022-01-21,229876,Information Technology,Central - Nagpur
2021-11-21,380879,Textiles,Central - Nagpur
