date,amount,productCategory,region,company
2024-10-06,331191.88,Paperboards,Central India,ITC Limited
2024-10-07,69130.18,FMCG,Central India,ITC Limited
2023-01-08,536393.94,FMCG,East India,ITC Limited
2024-09-19,486714.38,Hotels,North India,ITC Limited
2024-05-29,62480.60,Hotels,Central India,ITC Limited
2023-12-07,56192.84,FMCG,West India,ITC Limited
2024-07-21,87120.96,Paperboards,East India,ITC Limited
2023-01-24,207145.97,Agri Business,Central India,ITC Limited
2024-12-26,491510.60,Hotels,North India,ITC Limited
2024-03-10,391347.10,FMCG,West India,ITC Limited
2024-07-02,88971.85,Paperboards,Central India,ITC Limited
2024-06-14,252394.98,Agri Business,Central India,ITC Limited
2024-09-28,280042.72,Hotels,West India,ITC Limited
2023-03-01,533218.51,Agri Business,East India,ITC Limited
2024-04-11,214442.52,Agri Business,West India,ITC Limited
2024-08-12,70358.94,FMCG,West India,ITC Limited
2024-02-10,71144.77,Hotels,North India,ITC Limited
2024-08-22,236549.46,Paperboards,West India,ITC Limited
2024-05-19,507380.11,Paperboards,North India,ITC Limited
2024-09-07,233138.76,FMCG,South India,ITC Limited
2024-02-16,272436.71,Agri Business,West India,ITC Limited
2024-09-02,330797.82,FMCG,East India,ITC Limited
2023-01-10,89450.08,Agri Business,East India,ITC Limited
2023-02-27,321153.50,Paperboards,North India,ITC Limited
2023-07-06,54410.64,Agri Business,East India,ITC Limited
2023-03-18,521288.47,Agri Business,North India,ITC Limited
2024-12-01,203161.02,Hotels,Central India,ITC Limited
2024-09-01,50299.76,Agri Business,South India,ITC Limited
2024-10-07,83497.43,Agri Business,East India,ITC Limited
2024-12-09,327442.22,Agri Business,East India,ITC Limited
2024-05-26,548564.18,Paperboards,North India,ITC Limited
2024-09-06,350814.24,Agri Business,West India,ITC Limited
2023-08-07,435296.48,FMCG,West India,ITC Limited
2023-09-24,410025.43,Paperboards,South India,ITC Limited
2023-06-11,188741.02,Paperboards,East India,ITC Limited
2023-04-01,207536.43,Paperboards,North India,ITC Limited
2023-02-10,504308.49,Paperboards,West India,ITC Limited
2023-05-12,540152.51,FMCG,Central India,ITC Limited
2023-02-11,295156.26,Agri Business,North India,ITC Limited
2023-02-07,112798.86,Paperboards,West India,ITC Limited
2023-01-28,377889.23,Paperboards,Central India,ITC Limited
2023-08-16,333896.63,Paperboards,Central India,ITC Limited
2023-05-27,511116.92,Hotels,South India,ITC Limited
2024-04-29,533608.01,Agri Business,East India,ITC Limited
2023-12-28,520374.52,Paperboards,Central India,ITC Limited
2023-12-12,321455.06,Agri Business,West India,ITC Limited
2023-12-29,410305.19,FMCG,Central India,ITC Limited
2023-10-31,169583.88,FMCG,West India,ITC Limited
2023-02-11,448023.67,Hotels,South India,ITC Limited
2024-01-08,254852.38,Agri Business,West India,ITC Limited
2024-08-19,428115.09,Agri Business,South India,ITC Limited
2024-10-30,333254.81,Paperboards,West India,ITC Limited
2023-12-29,332117.61,Paperboards,East India,ITC Limited
2023-04-19,509683.85,Hotels,Central India,ITC Limited
2023-03-24,517896.53,Agri Business,North India,ITC Limited
2023-08-27,329595.84,FMCG,North India,ITC Limited
2023-10-10,542297.94,Agri Business,West India,ITC Limited
2023-08-24,189936.90,Paperboards,South India,ITC Limited
2023-12-05,98865.15,FMCG,West India,ITC Limited
2024-02-04,485300.52,FMCG,West India,ITC Limited
2023-09-29,284686.88,Hotels,West India,ITC Limited
2024-07-29,196182.49,Hotels,North India,ITC Limited
2024-02-26,414962.89,Agri Business,South India,ITC Limited
2024-12-14,165420.62,Agri Business,South India,ITC Limited
2023-06-17,146104.88,Agri Business,West India,ITC Limited
2023-01-17,168380.13,FMCG,Central India,ITC Limited
2024-01-14,372944.52,FMCG,East India,ITC Limited
2024-02-18,119588.59,Paperboards,South India,ITC Limited
2023-07-12,291429.60,FMCG,South India,ITC Limited
2024-09-02,443240.12,Hotels,South India,ITC Limited
2024-04-14,452260.97,Paperboards,West India,ITC Limited
2024-04-30,436943.62,Agri Business,Central India,ITC Limited
2023-12-09,76818.44,FMCG,Central India,ITC Limited
2024-09-25,536083.38,Agri Business,West India,ITC Limited
2023-01-13,344185.47,FMCG,East India,ITC Limited
2024-06-10,159475.62,Hotels,West India,ITC Limited
2023-05-09,56056.94,Paperboards,Central India,ITC Limited
2023-09-20,229308.70,Hotels,West India,ITC Limited
2024-05-15,360338.71,FMCG,East India,ITC Limited
2023-03-18,189847.09,Hotels,North India,ITC Limited
2023-11-24,367606.81,Paperboards,East India,ITC Limited
2024-06-07,85815.31,Hotels,North India,ITC Limited
2024-12-11,541043.15,FMCG,East India,ITC Limited
2023-04-11,413855.54,FMCG,South India,ITC Limited
2023-08-15,380874.97,Agri Business,East India,ITC Limited
2023-10-13,126108.53,Paperboards,East India,ITC Limited
2024-12-22,352800.78,Paperboards,South India,ITC Limited
2024-07-14,141225.66,Paperboards,East India,ITC Limited
2024-02-20,119859.82,Agri Business,North India,ITC Limited
2023-01-05,358013.48,Hotels,North India,ITC Limited
2023-06-22,351884.87,FMCG,North India,ITC Limited
2023-08-31,286435.65,Agri Business,West India,ITC Limited
2024-09-07,315042.66,Paperboards,North India,ITC Limited
2023-04-28,197933.21,FMCG,South India,ITC Limited
2024-06-27,257805.32,Hotels,West India,ITC Limited
2023-07-11,429184.26,FMCG,Central India,ITC Limited
2024-07-02,249273.25,Agri Business,West India,ITC Limited
2024-06-06,422153.56,Agri Business,South India,ITC Limited
2024-12-01,375980.79,Agri Business,North India,ITC Limited
2023-06-18,447125.17,Hotels,South India,ITC Limited
2024-04-30,245120.25,Agri Business,Central India,ITC Limited
2023-03-24,192362.94,Hotels,West India,ITC Limited
2023-02-01,74492.19,Agri Business,East India,ITC Limited
2023-11-06,484674.04,Hotels,West India,ITC Limited
2023-07-19,414365.29,Agri Business,North India,ITC Limited
2024-03-31,304367.00,Hotels,Central India,ITC Limited
2024-12-30,325369.26,Agri Business,East India,ITC Limited
2024-04-19,392970.35,FMCG,North India,ITC Limited
2023-02-17,75745.16,Agri Business,West India,ITC Limited
2023-09-25,236223.67,Hotels,West India,ITC Limited
2024-02-23,388131.49,Hotels,South India,ITC Limited
2024-12-09,290219.04,Paperboards,East India,ITC Limited
2024-03-28,65669.16,FMCG,South India,ITC Limited
2023-10-30,259825.36,Agri Business,East India,ITC Limited
2024-02-23,172765.19,FMCG,North India,ITC Limited
2024-07-04,270263.82,Agri Business,Central India,ITC Limited
2023-03-08,400378.89,Agri Business,East India,ITC Limited
2023-12-29,474899.71,Hotels,East India,ITC Limited
2023-02-22,461096.47,Hotels,North India,ITC Limited
2024-01-27,181622.19,Hotels,Central India,ITC Limited
2023-11-16,366429.32,Paperboards,West India,ITC Limited
2024-12-07,369330.87,Paperboards,Central India,ITC Limited
2023-08-25,72544.30,FMCG,South India,ITC Limited
2024-11-06,82084.86,Paperboards,Central India,ITC Limited
2023-01-31,265689.88,Agri Business,North India,ITC Limited
2024-07-11,469934.88,Paperboards,Central India,ITC Limited
2023-08-02,475283.45,FMCG,East India,ITC Limited
2023-02-14,425681.66,Hotels,North India,ITC Limited
2023-12-15,309200.39,Agri Business,North India,ITC Limited
2023-04-27,385154.45,Paperboards,West India,ITC Limited
2023-07-19,435565.12,Paperboards,North India,ITC Limited
2023-10-06,266200.37,FMCG,North India,ITC Limited
2023-03-17,226754.80,Hotels,North India,ITC Limited
2024-07-22,139980.95,FMCG,North India,ITC Limited
2024-10-30,516395.87,FMCG,West India,ITC Limited
2024-07-09,343349.92,Agri Business,Central India,ITC Limited
2023-11-29,166003.08,FMCG,Central India,ITC Limited
2024-01-23,249746.27,FMCG,North India,ITC Limited
2024-11-09,403641.53,Hotels,South India,ITC Limited
2024-01-25,156663.52,FMCG,East India,ITC Limited
2023-08-19,396563.79,Paperboards,West India,ITC Limited
2023-11-27,327782.16,Agri Business,South India,ITC Limited
2023-01-20,435859.90,Paperboards,North India,ITC Limited
2024-05-08,229365.56,FMCG,West India,ITC Limited
2023-12-20,337480.97,FMCG,North India,ITC Limited
2024-02-29,406248.14,FMCG,West India,ITC Limited
2023-06-23,359752.71,Paperboards,North India,ITC Limited
2024-07-18,456836.27,FMCG,South India,ITC Limited
2024-03-09,300737.91,Agri Business,South India,ITC Limited
2024-04-14,385280.07,Agri Business,East India,ITC Limited
2024-02-11,288577.39,Paperboards,North India,ITC Limited
2024-04-29,415702.93,Hotels,Central India,ITC Limited
2023-05-28,516494.90,FMCG,Central India,ITC Limited
2024-11-21,537121.27,Hotels,South India,ITC Limited
2024-08-01,174116.05,Hotels,West India,ITC Limited
2024-09-07,67913.91,Agri Business,Central India,ITC Limited
2024-04-21,497180.37,Agri Business,North India,ITC Limited
2024-03-14,283142.90,Agri Business,South India,ITC Limited
2024-06-25,361816.46,Agri Business,South India,ITC Limited
2023-10-06,462965.47,Paperboards,East India,ITC Limited
2023-01-24,366837.74,Hotels,South India,ITC Limited
2023-05-06,513930.58,FMCG,South India,ITC Limited
2023-04-22,201235.24,FMCG,South India,ITC Limited
2024-03-26,365097.89,Agri Business,East India,ITC Limited
2023-07-21,460026.55,Paperboards,West India,ITC Limited
2024-10-25,388440.83,Paperboards,East India,ITC Limited
2023-09-25,259653.93,Agri Business,North India,ITC Limited
2023-09-20,133842.54,Hotels,Central India,ITC Limited
2024-08-24,258580.03,Agri Business,Central India,ITC Limited
2024-05-16,59224.68,FMCG,West India,ITC Limited
2023-01-16,61211.74,Paperboards,East India,ITC Limited
2024-06-16,281204.23,Hotels,North India,ITC Limited
2024-03-13,540568.25,Hotels,South India,ITC Limited
2023-02-27,506489.84,Paperboards,North India,ITC Limited
2024-09-02,288233.07,Hotels,South India,ITC Limited
2023-11-23,535077.67,FMCG,South India,ITC Limited
2024-07-28,306843.51,Paperboards,Central India,ITC Limited
2023-06-28,93341.09,Hotels,North India,ITC Limited
2023-07-17,380416.79,Agri Business,Central India,ITC Limited
2024-11-18,205754.95,Paperboards,East India,ITC Limited
2024-06-25,172288.47,FMCG,West India,ITC Limited
2023-08-02,498583.78,Hotels,East India,ITC Limited
2023-12-12,154238.02,Hotels,Central India,ITC Limited
2023-07-18,364446.82,Agri Business,North India,ITC Limited
2024-07-28,249510.47,Paperboards,East India,ITC Limited
2024-07-14,539067.59,Paperboards,Central India,ITC Limited
2024-12-25,218581.21,Hotels,West India,ITC Limited
2024-04-29,138310.55,FMCG,West India,ITC Limited
2023-06-21,153152.50,Paperboards,West India,ITC Limited
2024-04-27,104904.01,FMCG,North India,ITC Limited
2023-05-14,145563.78,Agri Business,East India,ITC Limited
2023-01-20,243944.64,FMCG,East India,ITC Limited
2024-10-26,51871.43,Paperboards,West India,ITC Limited
2023-11-29,174539.79,Paperboards,Central India,ITC Limited
2023-12-09,180741.35,Hotels,Central India,ITC Limited
2024-04-03,266114.71,Paperboards,Central India,ITC Limited
2023-01-09,99649.11,Hotels,Central India,ITC Limited
2024-05-13,302084.60,Agri Business,South India,ITC Limited
2024-08-25,157661.87,Agri Business,West India,ITC Limited
2024-06-30,100082.23,Agri Business,West India,ITC Limited
2024-12-02,153679.14,Agri Business,North India,ITC Limited
2023-12-10,251307.60,Agri Business,Central India,ITC Limited
2024-12-11,263850.16,Agri Business,North India,ITC Limited
2023-12-10,304672.99,Agri Business,West India,ITC Limited
2024-06-08,219105.19,FMCG,Central India,ITC Limited
2023-07-02,374892.30,Paperboards,Central India,ITC Limited
2024-01-04,362292.87,Paperboards,South India,ITC Limited
2024-01-07,450505.51,Hotels,Central India,ITC Limited
2024-11-19,343602.68,Hotels,Central India,ITC Limited
2024-02-25,342764.48,Agri Business,South India,ITC Limited
2024-06-07,513651.36,Hotels,Central India,ITC Limited
2023-12-01,406817.26,Paperboards,South India,ITC Limited
2024-11-16,390045.70,Paperboards,West India,ITC Limited
2023-08-22,74708.26,Hotels,West India,ITC Limited
2023-07-01,428991.51,FMCG,East India,ITC Limited
2023-08-13,344500.57,Paperboards,West India,ITC Limited
2023-10-04,284584.54,Paperboards,East India,ITC Limited
2023-03-23,457796.07,FMCG,North India,ITC Limited
2023-06-25,422837.93,Paperboards,South India,ITC Limited
2024-07-17,165651.83,Hotels,South India,ITC Limited
2024-07-20,449555.04,Hotels,South India,ITC Limited
2024-01-22,241292.63,FMCG,West India,ITC Limited
2023-11-03,297166.03,Agri Business,North India,ITC Limited
2023-02-12,264782.37,Paperboards,West India,ITC Limited
2023-01-20,547980.01,Hotels,North India,ITC Limited
2024-03-23,334154.06,Paperboards,Central India,ITC Limited
2023-06-22,244605.45,Paperboards,West India,ITC Limited
2023-09-11,520663.20,Paperboards,East India,ITC Limited
2024-02-09,538588.21,Paperboards,North India,ITC Limited
2023-12-01,451534.41,FMCG,Central India,ITC Limited
2023-08-21,480423.05,Agri Business,East India,ITC Limited
2024-08-31,383846.45,Hotels,Central India,ITC Limited
2024-11-07,272805.79,FMCG,East India,ITC Limited
2024-09-05,213479.45,Agri Business,East India,ITC Limited
2024-06-06,326763.30,Agri Business,South India,ITC Limited
2024-07-20,231557.58,Paperboards,West India,ITC Limited
2023-01-15,183545.34,FMCG,South India,ITC Limited
2023-11-30,202545.24,Agri Business,East India,ITC Limited
2023-01-20,546951.08,Paperboards,West India,ITC Limited
2024-07-21,179922.82,Paperboards,West India,ITC Limited
2023-04-25,192953.67,FMCG,West India,ITC Limited
2024-09-28,264938.25,Agri Business,South India,ITC Limited
2024-11-07,97619.15,Paperboards,East India,ITC Limited
2023-09-25,255102.73,Hotels,Central India,ITC Limited
2023-02-20,164328.97,Hotels,East India,ITC Limited
2024-10-27,547401.81,Hotels,East India,ITC Limited
2024-10-08,436357.86,Paperboards,North India,ITC Limited
2024-08-21,312271.42,FMCG,East India,ITC Limited
2024-09-05,130999.73,Paperboards,Central India,ITC Limited
2024-07-10,504705.05,FMCG,Central India,ITC Limited
2024-10-28,132384.53,FMCG,West India,ITC Limited
2023-07-05,140298.05,Paperboards,East India,ITC Limited
2024-01-26,55667.33,Paperboards,West India,ITC Limited
2024-05-31,221018.56,FMCG,Central India,ITC Limited
2023-11-01,266237.18,Hotels,Central India,ITC Limited
2023-08-31,426458.91,Hotels,West India,ITC Limited
2024-06-22,277048.82,Hotels,East India,ITC Limited
2023-12-08,285456.80,Agri Business,West India,ITC Limited
2023-01-16,244200.91,Paperboards,West India,ITC Limited
2024-01-07,385084.17,Hotels,North India,ITC Limited
2023-04-03,136873.30,Hotels,Central India,ITC Limited
2023-06-24,268021.26,Agri Business,Central India,ITC Limited
2023-08-03,347166.24,FMCG,Central India,ITC Limited
2024-09-15,401984.65,FMCG,South India,ITC Limited
2023-11-24,354241.92,Hotels,Central India,ITC Limited
2024-06-17,233782.76,Hotels,South India,ITC Limited
2024-09-29,207046.84,Agri Business,North India,ITC Limited
2023-08-21,62140.71,Agri Business,South India,ITC Limited
2023-08-04,464614.43,Agri Business,Central India,ITC Limited
2023-04-11,331336.69,Hotels,West India,ITC Limited
2023-05-14,51782.05,Paperboards,West India,ITC Limited
2024-11-17,251005.78,Hotels,Central India,ITC Limited
2023-03-05,290389.08,Paperboards,North India,ITC Limited
2024-08-23,410180.05,Hotels,South India,ITC Limited
2023-12-05,78149.32,Hotels,East India,ITC Limited
2024-06-09,234619.40,Agri Business,South India,ITC Limited
2024-11-13,536704.42,FMCG,North India,ITC Limited
2024-03-12,527953.04,Agri Business,North India,ITC Limited
2023-10-05,518328.57,FMCG,West India,ITC Limited
2024-06-08,186278.77,FMCG,North India,ITC Limited
2023-07-26,425037.08,Paperboards,East India,ITC Limited
2023-12-30,447198.13,Paperboards,South India,ITC Limited
2023-12-07,353723.98,Paperboards,East India,ITC Limited
2024-05-27,223337.19,Paperboards,North India,ITC Limited
2024-03-04,297169.91,Paperboards,North India,ITC Limited
2023-09-26,329388.18,Agri Business,South India,ITC Limited
2023-10-12,252436.82,Hotels,East India,ITC Limited
2024-07-09,206961.62,Agri Business,West India,ITC Limited
2023-09-26,116147.25,Hotels,North India,ITC Limited
2023-05-11,368062.99,Agri Business,West India,ITC Limited
2023-01-25,352089.75,FMCG,North India,ITC Limited
2023-10-24,238233.69,Hotels,East India,ITC Limited
2024-05-26,122735.79,Agri Business,Central India,ITC Limited
2024-03-17,246697.25,Hotels,North India,ITC Limited
2023-12-28,408646.50,Paperboards,Central India,ITC Limited
2024-09-16,301514.71,Agri Business,West India,ITC Limited
2024-12-24,309015.53,Paperboards,West India,ITC Limited
2024-02-09,456232.41,Hotels,South India,ITC Limited
2024-02-16,390844.48,FMCG,West India,ITC Limited
2023-07-25,183580.49,Agri Business,Central India,ITC Limited
2024-10-24,525503.13,Hotels,South India,ITC Limited
2024-12-24,526448.56,Paperboards,East India,ITC Limited
2024-04-25,313267.41,FMCG,Central India,ITC Limited
2024-02-19,266377.14,Agri Business,North India,ITC Limited
2024-11-28,272120.86,FMCG,West India,ITC Limited
2023-12-16,98168.89,Agri Business,East India,ITC Limited
2024-09-01,293359.04,Agri Business,South India,ITC Limited
2023-11-09,68051.76,Paperboards,Central India,ITC Limited
2023-05-20,73477.48,Paperboards,North India,ITC Limited
2024-10-12,161932.15,Paperboards,Central India,ITC Limited
2023-03-12,387159.36,Paperboards,North India,ITC Limited
2023-11-19,433960.76,Agri Business,East India,ITC Limited
2023-09-24,530258.31,Agri Business,South India,ITC Limited
2024-06-23,345611.27,Paperboards,South India,ITC Limited
2023-07-09,62037.05,Agri Business,East India,ITC Limited
2023-12-12,508896.76,Agri Business,West India,ITC Limited
2023-08-24,210263.10,Hotels,Central India,ITC Limited
2023-03-18,498240.04,FMCG,Central India,ITC Limited
2024-04-16,170853.15,Hotels,North India,ITC Limited
2024-01-15,530030.50,FMCG,South India,ITC Limited
2023-10-04,540320.21,Hotels,North India,ITC Limited
2024-11-01,525232.90,FMCG,West India,ITC Limited
2023-11-15,361294.09,Agri Business,North India,ITC Limited
2024-01-02,373644.65,Hotels,East India,ITC Limited
2023-09-29,412778.75,Paperboards,North India,ITC Limited
2024-11-05,327591.32,FMCG,South India,ITC Limited
2024-03-26,82867.29,Agri Business,Central India,ITC Limited
2024-11-18,60515.52,Hotels,Central India,ITC Limited
2023-10-21,98957.26,Paperboards,North India,ITC Limited
2023-07-07,273904.02,Paperboards,North India,ITC Limited
2023-04-28,81481.81,Hotels,West India,ITC Limited
2024-01-28,135579.58,Agri Business,Central India,ITC Limited
2023-02-18,506201.98,Hotels,Central India,ITC Limited
2023-04-05,250237.55,FMCG,Central India,ITC Limited
2024-01-18,206644.11,FMCG,Central India,ITC Limited
2024-08-05,103728.83,Agri Business,South India,ITC Limited
2024-03-09,383864.51,Paperboards,Central India,ITC Limited
2023-08-02,349500.47,Agri Business,Central India,ITC Limited
2024-12-09,51839.52,Hotels,South India,ITC Limited
2023-05-04,359150.98,FMCG,Central India,ITC Limited
2023-05-05,321245.61,Agri Business,South India,ITC Limited
2024-05-08,182930.09,Agri Business,North India,ITC Limited
2023-01-30,512339.39,Paperboards,South India,ITC Limited
2024-05-05,537975.78,FMCG,Central India,ITC Limited
2023-12-07,364365.34,Hotels,Central India,ITC Limited
2024-01-08,257326.77,Hotels,South India,ITC Limited
2023-12-27,314981.43,Agri Business,East India,ITC Limited
2024-04-30,397070.91,FMCG,East India,ITC Limited
2023-07-08,473181.18,Agri Business,South India,ITC Limited
2024-09-28,405339.30,Hotels,South India,ITC Limited
2024-08-10,84136.40,FMCG,East India,ITC Limited
2023-08-08,160330.82,Hotels,North India,ITC Limited
2023-05-09,51553.67,FMCG,South India,ITC Limited
2023-11-23,426994.61,Hotels,West India,ITC Limited
2023-07-28,253718.81,Paperboards,West India,ITC Limited
2024-12-06,529302.68,Paperboards,Central India,ITC Limited
2024-04-02,500160.36,Paperboards,East India,ITC Limited
2024-02-06,323536.78,Paperboards,West India,ITC Limited
2024-04-26,73681.71,Hotels,West India,ITC Limited
2023-06-05,180970.82,FMCG,Central India,ITC Limited
2023-06-17,167500.92,Agri Business,East India,ITC Limited
2024-07-12,268835.96,Hotels,West India,ITC Limited
2024-03-30,206092.71,Paperboards,East India,ITC Limited
2023-05-16,182348.19,Hotels,North India,ITC Limited
2023-07-16,136980.54,Agri Business,North India,ITC Limited
2024-10-06,486069.21,Hotels,North India,ITC Limited
2023-12-26,59459.52,Paperboards,Central India,ITC Limited
2024-08-12,271134.45,Hotels,South India,ITC Limited
2024-06-19,331284.77,Hotels,Central India,ITC Limited
2023-05-14,475884.97,FMCG,Central India,ITC Limited
2024-09-20,516566.31,FMCG,Central India,ITC Limited
2023-05-30,67205.89,Hotels,Central India,ITC Limited
2023-10-01,350181.57,Paperboards,East India,ITC Limited
2024-01-15,122261.86,Paperboards,South India,ITC Limited
2023-08-11,408040.02,FMCG,South India,ITC Limited
2023-10-04,374982.58,FMCG,Central India,ITC Limited
2023-09-22,286049.58,FMCG,Central India,ITC Limited
2023-12-04,307721.67,Hotels,East India,ITC Limited
2024-08-28,62918.93,Paperboards,North India,ITC Limited
2023-04-03,132010.39,Paperboards,North India,ITC Limited
2023-01-20,266445.59,FMCG,Central India,ITC Limited
2023-12-22,346081.86,Hotels,Central India,ITC Limited
2024-01-30,156276.12,Hotels,East India,ITC Limited
2023-10-13,255516.67,FMCG,West India,ITC Limited
2023-11-30,197669.19,Agri Business,East India,ITC Limited
2024-05-18,487248.89,Agri Business,West India,ITC Limited
2023-03-13,205930.39,FMCG,East India,ITC Limited
2023-02-26,326003.07,FMCG,West India,ITC Limited
2024-01-31,237194.13,FMCG,South India,ITC Limited
2023-03-19,269183.21,Agri Business,East India,ITC Limited
2023-09-10,208651.74,Paperboards,North India,ITC Limited
2023-05-25,185889.97,FMCG,South India,ITC Limited
2024-06-10,202620.87,Paperboards,North India,ITC Limited
2024-11-07,60608.72,Paperboards,East India,ITC Limited
2024-12-20,527116.08,Agri Business,South India,ITC Limited
2023-06-11,445309.73,Agri Business,East India,ITC Limited
2023-06-28,295055.90,Agri Business,West India,ITC Limited
2023-05-25,540998.86,Hotels,North India,ITC Limited
2023-04-21,458170.87,FMCG,East India,ITC Limited
2024-09-07,76984.06,Agri Business,South India,ITC Limited
2023-10-17,387830.40,Agri Business,North India,ITC Limited
2024-11-14,547445.89,Paperboards,South India,ITC Limited
2024-02-18,259997.57,FMCG,North India,ITC Limited
2023-04-20,319748.31,Hotels,South India,ITC Limited
2023-02-21,178438.62,Agri Business,East India,ITC Limited
2024-08-27,194433.55,Paperboards,Central India,ITC Limited
2023-06-01,501098.93,Hotels,Central India,ITC Limited
2024-10-15,428220.37,Hotels,Central India,ITC Limited
2023-11-04,439854.88,Paperboards,North India,ITC Limited
2024-01-06,156325.43,Agri Business,West India,ITC Limited
2024-01-11,501176.27,Agri Business,North India,ITC Limited
2024-05-19,507201.93,FMCG,East India,ITC Limited
2023-12-29,477022.59,FMCG,North India,ITC Limited
2023-08-25,491099.14,Paperboards,South India,ITC Limited
2024-12-24,331151.73,Hotels,North India,ITC Limited
2024-07-25,476276.74,Agri Business,East India,ITC Limited
2024-11-24,431465.64,Paperboards,East India,ITC Limited
2024-03-04,386911.63,Hotels,North India,ITC Limited
2023-03-07,301997.33,Hotels,North India,ITC Limited
2023-12-25,144942.53,Paperboards,North India,ITC Limited
2024-07-31,182060.50,Hotels,South India,ITC Limited
2023-03-14,84357.26,Paperboards,South India,ITC Limited
2024-12-30,185526.95,FMCG,Central India,ITC Limited
2023-07-30,337225.38,Hotels,West India,ITC Limited
2023-12-02,532409.75,Hotels,East India,ITC Limited
2024-06-15,259813.45,Hotels,Central India,ITC Limited
2024-02-10,384194.53,Paperboards,South India,ITC Limited
2023-12-14,431882.66,FMCG,North India,ITC Limited
2023-07-07,338269.93,FMCG,West India,ITC Limited
2024-07-24,193311.64,Agri Business,Central India,ITC Limited
2023-12-03,314116.89,Paperboards,West India,ITC Limited
2024-09-10,514015.06,Paperboards,South India,ITC Limited
2023-09-08,54724.03,Agri Business,Central India,ITC Limited
2023-02-09,503468.69,Agri Business,West India,ITC Limited
2023-12-23,521445.57,FMCG,North India,ITC Limited
2024-11-07,153469.97,Hotels,East India,ITC Limited
2023-10-11,517238.42,Hotels,Central India,ITC Limited
2023-08-27,481413.97,Agri Business,West India,ITC Limited
2023-12-11,406481.82,Hotels,West India,ITC Limited
2023-10-07,368937.84,Agri Business,North India,ITC Limited
2023-09-17,532270.63,FMCG,Central India,ITC Limited
2024-04-30,356261.53,Paperboards,West India,ITC Limited
2023-05-25,76868.88,Paperboards,North India,ITC Limited
2024-12-29,188473.25,Hotels,East India,ITC Limited
2024-11-29,399605.57,FMCG,West India,ITC Limited
2023-04-23,281756.26,Agri Business,North India,ITC Limited
2023-04-13,264329.44,Paperboards,East India,ITC Limited
2023-02-16,256930.63,Agri Business,Central India,ITC Limited
2024-07-27,403139.32,Agri Business,Central India,ITC Limited
2024-09-14,293030.93,Agri Business,South India,ITC Limited
2023-09-12,520661.75,FMCG,East India,ITC Limited
2024-11-28,309189.72,Hotels,East India,ITC Limited
2024-08-12,403745.46,Agri Business,East India,ITC Limited
2023-01-13,180593.17,Agri Business,West India,ITC Limited
2023-04-08,258620.64,Paperboards,Central India,ITC Limited
2024-07-11,389097.35,Agri Business,North India,ITC Limited
2024-07-18,461143.81,Paperboards,North India,ITC Limited
2024-02-26,52068.74,Hotels,South India,ITC Limited
2024-02-21,223179.33,Agri Business,West India,ITC Limited
2023-03-20,313047.29,Agri Business,North India,ITC Limited
2024-11-10,357311.20,Agri Business,South India,ITC Limited
2023-08-03,212324.40,Hotels,West India,ITC Limited
2023-10-16,344132.43,Paperboards,South India,ITC Limited
2023-03-02,156365.05,FMCG,South India,ITC Limited
2024-08-04,109368.47,Hotels,North India,ITC Limited
2024-01-08,499092.58,Agri Business,South India,ITC Limited
2023-01-28,191264.08,Agri Business,West India,ITC Limited
2023-08-31,521738.40,FMCG,North India,ITC Limited
2024-08-27,157582.56,Agri Business,North India,ITC Limited
2023-10-28,363161.25,Hotels,East India,ITC Limited
2023-01-12,346050.73,Agri Business,North India,ITC Limited
2024-08-19,412058.96,FMCG,Central India,ITC Limited
2024-11-27,263741.22,Agri Business,West India,ITC Limited
2024-11-14,439207.93,Agri Business,East India,ITC Limited
2023-10-24,59653.81,Paperboards,Central India,ITC Limited
2023-01-21,271913.01,Hotels,South India,ITC Limited
2023-05-15,517403.29,Hotels,West India,ITC Limited
2023-03-11,323038.88,FMCG,East India,ITC Limited
2024-03-15,63483.53,Hotels,North India,ITC Limited
2024-06-23,137867.89,FMCG,West India,ITC Limited
2023-05-03,423923.02,Paperboards,East India,ITC Limited
2024-04-01,404383.91,Hotels,West India,ITC Limited
2023-11-07,167030.62,Agri Business,West India,ITC Limited
2024-04-25,258177.95,FMCG,East India,ITC Limited
2024-11-03,295393.22,Paperboards,Central India,ITC Limited
2023-10-12,75167.02,Agri Business,South India,ITC Limited
2024-12-04,99299.46,FMCG,South India,ITC Limited
2024-02-04,134369.30,Agri Business,West India,ITC Limited
2023-06-07,167733.25,Hotels,Central India,ITC Limited
2023-02-18,355943.63,Agri Business,South India,ITC Limited
2023-10-17,411847.20,Hotels,Central India,ITC Limited
2024-03-22,276865.53,Agri Business,East India,ITC Limited
2023-03-18,390985.76,Hotels,East India,ITC Limited
2024-03-11,428766.67,FMCG,North India,ITC Limited
2024-05-01,201352.22,Paperboards,North India,ITC Limited
2024-10-20,288709.90,Hotels,West India,ITC Limited
2024-11-08,479147.90,FMCG,East India,ITC Limited
2024-12-04,396127.32,Hotels,West India,ITC Limited
2023-03-15,104849.31,FMCG,North India,ITC Limited
2023-10-17,311979.75,Agri Business,East India,ITC Limited
2024-05-25,306893.02,FMCG,East India,ITC Limited
2024-08-01,534531.27,Paperboards,East India,ITC Limited
2024-04-21,235209.30,FMCG,Central India,ITC Limited
2023-09-28,135366.29,Paperboards,North India,ITC Limited
