date,amount,productCategory,region
2024-05-29,41.89,Clothing,Europe
2024-06-19,927.38,Electronics,Australia
2024-05-10,806.59,Home & Garden,North America
2024-11-29,333.40,Toys,North America
2024-02-28,23.36,Toys,Australia
2024-07-20,320.07,Sports,North America
2024-11-26,357.54,Toys,Asia
2024-09-28,914.02,Electronics,Asia
2024-07-28,672.42,Toys,South America
2024-08-06,48.77,Sports,Australia
2024-06-06,326.99,Sports,North America
2024-05-10,332.19,Sports,Asia
2024-05-14,947.06,Sports,North America
2024-03-27,199.22,Toys,North America
2024-07-30,961.39,Toys,South America
2024-10-30,653.98,Toys,Australia
2024-07-17,404.11,Sports,North America
2024-04-03,757.43,Clothing,Asia
2024-01-27,122.67,Toys,South America
2024-07-22,936.73,Electronics,Europe
2024-08-28,377.37,Sports,Asia
2024-04-24,468.25,Electronics,Australia
2024-10-27,229.71,Electronics,South America
2024-12-14,105.56,Toys,Australia
2024-07-04,468.74,Electronics,Australia
2024-06-04,863.56,Clothing,Australia
2024-08-17,574.36,Home & Garden,North America
2024-09-16,90.33,Electronics,Asia
2024-02-05,940.03,Sports,South America
2024-08-07,144.35,Home & Garden,Europe
2024-09-08,292.66,Toys,Europe
2024-10-10,957.80,Electronics,Europe
2024-10-29,700.47,Home & Garden,Europe
2024-04-02,888.34,Clothing,North America
2024-10-21,26.82,Sports,South America
2024-05-07,687.37,Electronics,Europe
2024-05-11,874.47,Home & Garden,Australia
2024-02-25,351.77,Home & Garden,Australia
2024-10-05,984.33,Home & Garden,Europe
2024-04-02,431.39,Clothing,Australia
2024-02-16,269.68,Home & Garden,Europe
2024-08-08,107.91,Sports,Australia
2024-01-29,534.50,Clothing,Asia
2024-05-03,208.16,Clothing,Australia
2024-05-07,189.72,Electronics,Australia
2024-02-22,29.55,Clothing,Asia
2024-09-27,860.22,Clothing,Asia
2024-03-11,886.56,Toys,South America
2024-06-19,130.81,Home & Garden,North America
2024-08-04,124.46,Electronics,Asia
2024-11-08,295.19,Toys,Australia
2024-04-18,819.03,Electronics,South America
2024-06-05,479.53,Home & Garden,North America
2024-12-01,762.65,Electronics,North America
2024-07-16,843.11,Sports,Australia
2024-02-09,233.05,Sports,Europe
2024-02-03,591.96,Toys,Asia
2024-07-28,377.40,Electronics,Australia
2024-02-02,211.00,Clothing,North America
2024-11-29,964.89,Clothing,Europe
2024-01-15,821.76,Toys,South America
2024-12-05,186.96,Clothing,Australia
2024-05-17,181.29,Electronics,North America
2024-09-13,894.16,Clothing,South America
2024-10-22,475.04,Home & Garden,Australia
2024-03-29,347.41,Toys,South America
2024-01-13,323.72,Clothing,North America
2024-09-17,22.54,Clothing,South America
2024-05-02,536.23,Clothing,Australia
2024-05-03,561.39,Home & Garden,Australia
2024-10-21,550.33,Electronics,Australia
2024-01-06,574.93,Electronics,Australia
2024-12-15,83.87,Sports,South America
2024-05-22,936.01,Sports,Asia
2024-06-05,269.80,Electronics,Europe
2024-07-14,196.77,Electronics,North America
2024-06-29,63.59,Toys,North America
2024-07-23,906.24,Home & Garden,Australia
2024-11-23,685.13,Sports,Asia
2024-04-09,878.70,Sports,North America
2024-09-21,86.96,Toys,Australia
2024-06-25,814.57,Toys,Asia
2024-02-09,470.49,Clothing,Europe
2024-06-23,298.40,Sports,North America
2024-07-31,399.32,Home & Garden,North America
2024-09-20,875.72,Sports,Australia
2024-04-12,778.63,Toys,Europe
2024-11-13,258.44,Home & Garden,South America
2024-06-03,992.43,Toys,Australia
2024-02-06,812.78,Electronics,South America
2024-02-16,742.26,Electronics,Asia
2024-09-03,751.75,Sports,North America
2024-03-13,700.84,Electronics,Europe
2024-06-02,316.87,Sports,South America
2024-10-25,367.01,Toys,Asia
2024-02-19,71.65,Home & Garden,Asia
2024-01-31,117.19,Electronics,Europe
2024-06-19,815.97,Clothing,Australia
2024-09-29,803.00,Clothing,South America
2024-10-20,743.73,Electronics,Europe
2024-07-03,14.79,Home & Garden,North America
2024-12-13,137.54,Home & Garden,Asia
2024-07-28,489.67,Toys,Australia
2024-05-17,539.89,Clothing,Europe
2024-12-24,602.11,Sports,North America
2024-10-14,905.22,Clothing,Australia
2024-07-06,249.10,Toys,South America
2024-12-28,257.49,Clothing,Europe
2024-12-17,580.10,Clothing,Australia
2024-01-15,819.72,Sports,North America
2024-04-15,965.79,Home & Garden,Europe
2024-05-25,958.77,Clothing,Asia
2024-05-15,297.62,Sports,Europe
2024-04-26,317.36,Home & Garden,Asia
2024-05-17,753.23,Electronics,South America
2024-11-07,347.04,Electronics,Asia
2024-08-30,389.71,Toys,Australia
2024-12-18,949.62,Toys,Australia
2024-03-24,884.95,Electronics,South America
2024-04-08,189.59,Toys,North America
2024-06-10,310.44,Sports,South America
2024-03-23,377.17,Home & Garden,Europe
2024-01-06,251.43,Electronics,North America
2024-12-15,202.04,Electronics,South America
2024-11-01,713.99,Home & Garden,North America
2024-05-28,703.93,Clothing,North America
2024-07-21,694.93,Clothing,Europe
2024-03-19,838.52,Electronics,South America
2024-09-08,503.88,Clothing,Australia
2024-11-13,256.90,Toys,South America
2024-05-28,539.05,Home & Garden,Europe
2024-11-09,366.14,Clothing,South America
2024-08-04,675.23,Sports,Asia
2024-05-18,182.73,Toys,Europe
2024-01-12,294.05,Toys,Australia
2024-03-04,97.66,Toys,North America
2024-09-08,491.68,Toys,Europe
2024-11-23,111.65,Toys,Asia
2024-08-22,209.33,Electronics,Europe
2024-05-27,69.02,Sports,North America
2024-01-12,989.94,Clothing,Europe
2024-04-15,303.74,Clothing,Asia
2024-05-05,186.78,Sports,Europe
2024-03-07,853.57,Toys,North America
2024-07-21,936.35,Sports,South America
2024-02-06,876.46,Home & Garden,Asia
2024-08-28,556.41,Sports,Europe
2024-05-17,388.65,Sports,Europe
2024-03-19,830.23,Home & Garden,Australia
2024-08-29,191.66,Home & Garden,Asia
2024-08-20,803.05,Electronics,Australia
2024-02-09,305.19,Toys,Asia
2024-05-27,894.08,Clothing,Australia
2024-12-05,701.54,Sports,Asia
2024-11-03,208.83,Sports,Australia
2024-09-17,668.50,Toys,Asia
2024-08-04,803.94,Toys,Asia
2024-10-23,69.18,Sports,South America
2024-03-25,567.76,Home & Garden,Asia
2024-02-15,607.59,Electronics,South America
2024-11-12,59.46,Electronics,Asia
2024-11-01,536.19,Toys,Asia
2024-10-16,832.52,Clothing,Australia
2024-01-09,522.90,Toys,Australia
2024-10-17,725.34,Home & Garden,Europe
2024-04-22,49.48,Sports,Asia
2024-09-20,378.56,Sports,North America
2024-01-23,813.57,Sports,Australia
2024-11-11,203.79,Home & Garden,Asia
2024-11-09,669.52,Clothing,Asia
2024-03-01,909.51,Electronics,South America
2024-08-15,925.27,Clothing,Europe
2024-05-13,935.27,Electronics,North America
2024-03-08,737.22,Toys,Europe
2024-12-19,164.74,Sports,South America
2024-05-31,20.95,Toys,South America
2024-11-16,164.96,Clothing,South America
2024-10-11,215.91,Toys,South America
2024-03-10,318.95,Clothing,Australia
2024-11-13,830.10,Sports,North America
2024-09-03,184.59,Clothing,North America
2024-02-05,976.74,Sports,South America
2024-01-31,642.61,Toys,Asia
2024-11-30,398.06,Sports,South America
2024-12-06,395.18,Sports,North America
2024-04-16,865.86,Clothing,South America
2024-02-10,171.02,Electronics,Asia
2024-12-10,587.80,Electronics,South America
2024-03-15,961.75,Clothing,Australia
2024-03-02,236.69,Electronics,Australia
2024-06-30,276.28,Sports,Asia
2024-08-13,536.17,Sports,North America
2024-04-18,923.75,Clothing,North America
2024-03-10,999.57,Electronics,Australia
2024-12-11,147.02,Electronics,South America
2024-12-10,437.57,Electronics,Europe
2024-07-14,136.08,Clothing,Europe
2024-11-17,758.47,Clothing,Australia
2024-04-07,87.56,Sports,Asia
2024-12-07,726.37,Home & Garden,Australia
2024-08-05,312.13,Clothing,North America
2024-12-28,133.41,Clothing,North America
2024-05-28,460.74,Clothing,Asia
2024-04-22,189.77,Clothing,Europe
2024-03-07,969.33,Sports,Australia
2024-04-06,493.31,Clothing,North America
2024-12-27,677.93,Electronics,North America
2024-11-30,600.10,Toys,Europe
2024-04-20,184.47,Toys,North America
2024-03-31,679.74,Electronics,North America
2024-07-03,545.88,Toys,South America
2024-10-23,891.23,Toys,South America
2024-05-11,247.84,Electronics,South America
2024-09-28,845.31,Clothing,Australia
2024-05-15,437.90,Toys,South America
2024-03-26,35.94,Home & Garden,Australia
2024-09-13,484.51,Toys,Europe
2024-03-04,56.18,Electronics,North America
2024-02-25,801.87,Home & Garden,Asia
2024-01-24,463.83,Electronics,North America
2024-02-04,348.44,Electronics,South America
2024-10-15,44.95,Home & Garden,Australia
2024-10-16,939.14,Electronics,Europe
2024-12-30,96.16,Sports,Australia
2024-08-08,610.01,Home & Garden,Asia
2024-04-23,854.61,Clothing,Europe
2024-02-09,649.36,Home & Garden,Europe
2024-08-01,957.38,Electronics,Asia
2024-08-16,136.03,Home & Garden,Australia
2024-05-26,741.28,Toys,South America
2024-09-10,701.08,Clothing,North America
2024-12-14,68.32,Home & Garden,Asia
2024-09-30,933.30,Clothing,South America
2024-03-31,454.69,Clothing,South America
2024-03-26,316.56,Clothing,Europe
2024-12-14,905.59,Clothing,North America
2024-09-20,20.57,Electronics,North America
2024-05-11,714.87,Sports,South America
2024-05-26,354.20,Electronics,North America
2024-09-12,486.88,Toys,South America
2024-09-24,84.55,Electronics,Asia
2024-08-08,881.81,Electronics,Australia
2024-03-15,558.51,Sports,Asia
2024-02-13,30.23,Clothing,North America
2024-11-23,306.11,Toys,North America
2024-05-25,339.31,Electronics,North America
2024-05-23,314.46,Electronics,Asia
2024-07-11,930.89,Electronics,North America
2024-06-29,119.89,Sports,Europe
2024-11-26,529.65,Sports,South America
2024-05-02,619.03,Home & Garden,Europe
2024-07-13,752.62,Electronics,Asia
2024-02-19,407.42,Home & Garden,Europe
2024-06-23,828.27,Toys,Europe
2024-08-11,549.67,Clothing,North America
2024-05-22,809.43,Sports,South America
2024-07-06,214.84,Sports,Australia
2024-07-14,750.91,Home & Garden,South America
2024-04-02,633.17,Sports,North America
2024-09-11,518.77,Electronics,South America
2024-03-02,523.36,Electronics,Europe
2024-04-13,991.64,Sports,Asia
2024-10-25,638.14,Home & Garden,North America
2024-08-11,401.77,Electronics,Australia
2024-09-21,896.15,Clothing,South America
2024-09-03,113.77,Toys,North America
2024-04-20,399.86,Electronics,Europe
2024-09-13,570.59,Toys,North America
2024-04-23,866.10,Home & Garden,North America
2024-11-02,795.98,Clothing,Europe
2024-08-13,809.72,Home & Garden,Australia
2024-04-23,156.53,Electronics,Europe
2024-08-04,633.95,Home & Garden,Australia
2024-04-16,935.67,Home & Garden,South America
2024-06-02,315.77,Clothing,South America
2024-08-23,883.06,Home & Garden,South America
2024-08-19,112.08,Clothing,North America
2024-06-16,120.48,Home & Garden,Asia
2024-03-26,981.92,Electronics,Europe
2024-02-15,785.77,Electronics,Australia
2024-10-03,407.45,Electronics,South America
2024-12-06,122.33,Clothing,Asia
2024-03-04,648.93,Clothing,Australia
2024-03-08,487.04,Clothing,South America
2024-08-31,175.74,Electronics,South America
2024-02-25,913.53,Toys,Australia
2024-02-25,155.74,Sports,Australia
2024-01-08,997.59,Electronics,North America
2024-05-29,866.70,Clothing,North America
2024-05-02,830.86,Clothing,North America
2024-01-26,188.73,Toys,North America
2024-09-23,754.01,Clothing,Australia
2024-03-20,785.86,Toys,Europe
2024-02-29,273.73,Sports,Europe
2024-04-17,340.17,Clothing,Asia
2024-03-30,185.04,Toys,Australia
2024-01-15,732.25,Toys,Europe
2024-07-14,656.52,Clothing,Asia
2024-05-31,786.36,Toys,Europe
2024-10-27,195.10,Sports,Australia
2024-03-20,897.86,Toys,South America
2024-03-03,223.62,Sports,Asia
2024-03-27,119.80,Toys,Asia
2024-03-25,673.52,Clothing,Asia
2024-08-31,356.40,Electronics,Asia
2024-01-17,633.57,Toys,Europe
2024-04-15,847.06,Sports,South America
2024-11-23,577.36,Toys,South America
2024-09-05,972.96,Sports,South America
2024-10-17,133.72,Home & Garden,Australia
2024-12-28,765.70,Clothing,Australia
2024-07-06,565.20,Toys,Europe
2024-07-14,11.09,Sports,Asia
2024-07-31,16.92,Home & Garden,North America
2024-03-25,856.45,Home & Garden,South America
2024-01-05,861.82,Sports,North America
2024-02-07,765.90,Electronics,Australia
2024-03-07,156.45,Electronics,Europe
2024-04-25,715.47,Home & Garden,South America
2024-05-29,884.97,Clothing,Asia
2024-06-01,421.40,Electronics,North America
2024-01-20,850.84,Toys,Asia
2024-01-16,206.48,Sports,Australia
2024-09-22,909.62,Home & Garden,Asia
2024-03-20,860.49,Sports,Europe
2024-05-21,749.98,Clothing,Australia
2024-08-25,261.39,Sports,North America
2024-05-19,651.90,Home & Garden,Asia
2024-02-27,115.71,Clothing,Europe
2024-03-18,350.84,Home & Garden,Asia
2024-07-01,236.81,Sports,Asia
2024-08-11,664.14,Toys,Australia
2024-01-28,635.05,Sports,North America
2024-03-22,39.61,Sports,North America
2024-09-04,730.43,Clothing,Asia
2024-02-01,367.88,Home & Garden,North America
2024-12-07,791.71,Sports,Australia
2024-04-19,478.74,Electronics,Australia
2024-06-29,169.92,Electronics,Australia
2024-01-19,849.12,Sports,South America
2024-04-30,976.88,Sports,North America
2024-05-03,595.35,Sports,South America
2024-12-10,492.10,Toys,North America
2024-11-11,385.72,Toys,Australia
2024-09-25,563.75,Toys,Asia
2024-05-06,696.66,Electronics,North America
2024-04-15,416.90,Electronics,North America
2024-10-19,602.43,Clothing,Europe
2024-07-24,28.78,Sports,Europe
2024-04-02,531.56,Toys,Europe
2024-09-28,480.18,Sports,South America
2024-05-29,383.45,Sports,Europe
2024-05-25,305.90,Electronics,Europe
2024-03-05,998.41,Home & Garden,Australia
2024-05-17,412.86,Clothing,Australia
2024-02-15,161.70,Toys,Europe
2024-12-30,791.60,Toys,Australia
2024-04-20,961.77,Electronics,Australia
2024-04-18,95.39,Electronics,South America
2024-12-20,524.23,Electronics,South America
2024-10-12,863.40,Electronics,South America
2024-01-15,849.67,Electronics,South America
2024-11-26,707.23,Sports,South America
2024-01-20,810.84,Home & Garden,Asia
2024-11-19,514.17,Clothing,Australia
2024-09-01,125.34,Electronics,Australia
2024-10-15,446.92,Clothing,South America
2024-10-03,374.29,Sports,Australia
2024-07-22,402.41,Toys,North America
2024-08-28,501.08,Home & Garden,North America
2024-05-17,630.98,Electronics,Asia
2024-10-02,804.78,Toys,North America
2024-01-02,802.85,Sports,North America
2024-12-02,826.85,Clothing,Australia
2024-04-17,957.17,Home & Garden,South America
2024-03-16,461.74,Clothing,South America
2024-04-09,790.36,Electronics,Australia
2024-08-30,662.84,Electronics,Australia
2024-01-20,238.08,Toys,Asia
2024-07-03,295.91,Electronics,South America
2024-04-29,117.12,Clothing,Australia
2024-07-14,978.25,Toys,Europe
2024-11-15,625.20,Home & Garden,North America
2024-05-25,163.11,Electronics,Europe
2024-07-25,105.71,Sports,Asia
2024-07-24,652.28,Sports,Asia
2024-04-17,449.13,Sports,Asia
2024-11-20,810.29,Clothing,South America
2024-02-26,944.18,Clothing,Asia
2024-10-30,862.99,Home & Garden,North America
2024-03-09,417.19,Electronics,South America
2024-03-31,868.64,Electronics,South America
2024-06-30,148.52,Home & Garden,Europe
2024-10-15,356.87,Sports,North America
2024-05-10,342.34,Sports,North America
2024-11-23,736.13,Sports,North America
2024-08-29,973.54,Toys,Europe
2024-10-09,797.36,Home & Garden,North America
2024-11-06,341.62,Home & Garden,North America
2024-02-14,586.03,Electronics,Australia
2024-02-15,997.48,Clothing,North America
2024-05-13,240.02,Sports,Europe
2024-02-24,525.21,Home & Garden,Europe
2024-12-13,373.71,Home & Garden,Europe
2024-11-12,159.79,Toys,Europe
2024-05-17,142.33,Toys,Asia
2024-12-05,859.60,Sports,Asia
2024-12-25,505.10,Sports,Asia
2024-02-13,314.01,Toys,Asia
2024-05-28,398.93,Electronics,North America
2024-12-03,236.93,Home & Garden,Australia
2024-02-16,352.46,Electronics,Europe
2024-11-28,977.91,Sports,Asia
2024-09-13,427.98,Clothing,Australia
2024-09-05,101.87,Home & Garden,North America
2024-02-15,992.46,Sports,Europe
2024-02-03,555.81,Home & Garden,Asia
2024-07-06,243.78,Electronics,South America
2024-04-16,641.26,Electronics,South America
2024-01-17,146.97,Sports,South America
2024-10-30,738.09,Toys,Europe
2024-08-08,776.32,Toys,Asia
2024-12-08,256.14,Electronics,Europe
2024-05-22,629.08,Clothing,Asia
2024-03-17,430.25,Sports,North America
2024-04-14,424.53,Toys,North America
2024-04-12,937.21,Clothing,Asia
2024-12-24,698.59,Sports,Asia
2024-05-23,162.15,Clothing,Asia
2024-07-29,440.51,Home & Garden,South America
2024-03-30,186.56,Home & Garden,North America
2024-06-28,938.44,Clothing,Europe
2024-11-16,341.28,Home & Garden,South America
2024-04-10,401.81,Clothing,South America
2024-11-04,466.17,Electronics,North America
2024-08-31,113.04,Sports,South America
2024-03-08,428.03,Clothing,South America
2024-09-08,587.50,Home & Garden,South America
2024-02-19,650.43,Electronics,North America
2024-05-22,33.66,Home & Garden,South America
2024-04-28,515.05,Clothing,Europe
2024-06-12,187.15,Clothing,North America
2024-06-03,82.60,Home & Garden,Asia
2024-11-13,372.77,Toys,Asia
2024-09-01,694.30,Sports,South America
2024-07-21,287.72,Sports,Australia
2024-11-18,475.15,Clothing,North America
2024-05-13,735.00,Electronics,South America
2024-03-17,343.51,Sports,Europe
2024-06-01,543.19,Clothing,Australia
2024-02-28,257.22,Toys,South America
2024-06-07,840.86,Sports,Europe
2024-04-17,959.18,Toys,South America
2024-08-08,143.50,Toys,Asia
2024-02-04,508.40,Clothing,South America
2024-07-10,573.31,Sports,Europe
2024-04-11,762.51,Home & Garden,Australia
2024-06-23,437.01,Toys,South America
2024-03-20,384.55,Electronics,Australia
2024-01-02,617.44,Sports,Europe
2024-01-22,129.04,Home & Garden,North America
2024-04-06,540.30,Home & Garden,Asia
2024-10-02,127.00,Toys,Australia
2024-07-28,507.54,Clothing,Europe
2024-06-24,178.45,Sports,Australia
2024-06-09,118.58,Home & Garden,Asia
2024-01-10,351.71,Clothing,Asia
2024-09-28,496.66,Sports,South America
2024-03-27,456.05,Home & Garden,Europe
2024-11-14,462.19,Clothing,Australia
2024-02-01,266.80,Home & Garden,South America
2024-07-08,400.30,Electronics,Europe
2024-03-13,279.76,Clothing,Australia
2024-07-31,723.63,Clothing,Australia
2024-06-29,562.71,Electronics,North America
2024-03-10,91.00,Toys,Australia
2024-04-30,794.58,Clothing,Australia
2024-04-09,962.83,Clothing,Australia
2024-01-11,588.42,Toys,Australia
2024-07-23,138.49,Electronics,North America
2024-10-21,962.88,Home & Garden,Asia
2024-05-12,69.34,Clothing,Europe
2024-11-28,437.05,Toys,North America
2024-05-16,348.66,Electronics,North America
2024-10-26,658.13,Sports,Asia
2024-08-11,616.67,Home & Garden,North America
2024-01-14,436.76,Clothing,Asia
2024-07-18,541.32,Sports,Europe
2024-02-09,478.33,Toys,South America
2024-08-08,779.44,Clothing,Australia
2024-06-13,282.60,Sports,Asia
2024-10-27,13.36,Electronics,North America
2024-12-11,224.75,Electronics,Europe
2024-06-01,660.34,Home & Garden,South America
2024-10-05,524.47,Home & Garden,Australia
2024-05-09,872.38,Home & Garden,Asia
2024-01-09,657.60,Sports,South America
2024-07-27,363.31,Clothing,Asia
2024-04-18,357.52,Home & Garden,Asia
2024-09-07,67.41,Electronics,Asia
2024-04-24,579.21,Sports,Australia
2024-11-08,760.43,Toys,South America
2024-05-13,969.72,Home & Garden,South America
2024-11-22,25.00,Sports,South America
2024-03-06,744.75,Home & Garden,North America
2024-04-29,699.05,Electronics,Australia
2024-11-04,208.54,Electronics,North America
2024-07-10,905.31,Home & Garden,North America
2024-05-18,776.60,Home & Garden,Australia
2024-09-20,897.50,Clothing,North America
2024-07-11,233.30,Electronics,Europe
2024-02-14,229.42,Home & Garden,Asia
2024-03-20,854.23,Sports,Asia
2024-11-01,371.77,Sports,South America
2024-02-05,771.49,Clothing,Australia
2024-05-11,713.67,Home & Garden,Asia
2024-01-03,254.94,Sports,Asia
2024-01-17,520.35,Toys,Australia
2024-08-26,684.86,Home & Garden,Asia
2024-07-25,343.54,Clothing,Asia
2024-12-26,256.64,Sports,Australia
2024-11-21,817.68,Toys,North America
2024-01-27,685.14,Home & Garden,South America
2024-03-02,496.11,Toys,Asia
2024-11-26,779.95,Home & Garden,Europe
2024-07-16,801.02,Sports,Europe
2024-05-15,865.89,Home & Garden,South America
2024-04-28,833.03,Toys,Asia
2024-11-17,39.84,Home & Garden,North America
2024-11-07,146.59,Sports,Asia
2024-01-30,970.41,Electronics,Australia
2024-10-21,306.39,Electronics,North America
2024-10-19,94.18,Toys,South America
2024-04-26,897.27,Home & Garden,South America
2024-06-26,344.15,Sports,South America
2024-12-09,668.72,Clothing,North America
2024-03-25,236.09,Sports,Europe
2024-03-08,722.66,Electronics,Australia
2024-03-25,956.11,Toys,South America
2024-05-29,707.47,Home & Garden,Australia
2024-01-22,278.33,Sports,South America
2024-10-22,334.99,Sports,Europe
2024-03-10,180.97,Clothing,Australia
2024-07-05,813.37,Clothing,South America
2024-08-05,784.33,Electronics,Australia
2024-06-16,112.09,Toys,Asia
2024-09-10,282.56,Electronics,Europe
2024-05-05,326.59,Sports,North America
2024-03-19,308.38,Toys,South America
2024-05-12,406.21,Clothing,North America
2024-04-03,246.16,Electronics,North America
2024-08-22,160.20,Home & Garden,Europe
2024-07-11,965.24,Home & Garden,Australia
2024-07-27,526.37,Sports,South America
2024-11-05,966.08,Electronics,Australia
2024-11-28,390.86,Toys,Australia
2024-12-13,707.50,Toys,Australia
2024-12-09,577.74,Sports,Europe
2024-11-20,456.54,Home & Garden,North America
2024-03-17,914.15,Sports,Europe
2024-03-25,269.88,Home & Garden,North America
2024-07-26,187.07,Toys,Asia
2024-10-03,104.62,Sports,North America
2024-02-10,700.64,Clothing,Europe
2024-07-01,416.78,Home & Garden,Asia
2024-11-18,486.01,Sports,South America
2024-02-15,557.03,Clothing,North America
2024-02-26,580.42,Sports,Europe
2024-07-03,216.85,Toys,Asia
2024-12-02,554.83,Toys,Australia
2024-12-05,884.85,Toys,Europe
2024-09-06,839.83,Electronics,Asia
2024-08-25,638.62,Home & Garden,South America
2024-08-28,451.79,Toys,Australia
2024-03-24,39.29,Electronics,South America
2024-12-30,877.94,Home & Garden,North America
2024-08-09,942.76,Toys,Europe
2024-02-05,21.16,Electronics,Europe
2024-04-20,993.24,Clothing,Europe
2024-08-11,474.52,Toys,Australia
2024-12-14,556.39,Home & Garden,South America
2024-03-01,912.46,Electronics,Australia
2024-04-02,558.50,Clothing,Australia
2024-09-07,447.67,Sports,North America
2024-07-31,842.38,Electronics,South America
2024-02-19,995.17,Sports,Australia
2024-06-05,692.77,Electronics,North America
2024-06-12,632.51,Toys,Asia
2024-04-27,763.80,Sports,Asia
2024-03-18,998.66,Sports,Europe
2024-05-30,193.66,Toys,Asia
2024-02-15,78.93,Clothing,Asia
2024-02-10,355.25,Sports,Asia
2024-09-17,225.47,Toys,Europe
2024-03-01,607.35,Electronics,Asia
2024-04-18,549.90,Sports,Australia
2024-04-08,178.39,Home & Garden,Europe
2024-01-24,777.48,Electronics,Asia
2024-10-07,100.90,Electronics,Europe
2024-04-16,465.76,Toys,Australia
2024-11-16,11.81,Home & Garden,South America
2024-06-10,355.29,Home & Garden,Europe
2024-01-15,316.16,Sports,Asia
2024-12-27,422.30,Clothing,North America
2024-06-04,44.48,Sports,South America
2024-11-25,163.47,Electronics,Europe
2024-12-09,26.83,Home & Garden,South America
2024-07-13,876.20,Clothing,North America
2024-06-04,226.35,Toys,North America
2024-10-01,79.17,Sports,Australia
2024-06-16,309.12,Electronics,Europe
2024-07-26,640.41,Home & Garden,Asia
2024-01-30,867.31,Clothing,Australia
2024-12-27,706.71,Sports,Australia
2024-12-10,112.03,Home & Garden,Europe
2024-08-30,949.60,Sports,Australia
2024-11-29,975.37,Clothing,Australia
2024-11-16,11.38,Sports,North America
2024-02-02,101.73,Home & Garden,North America
2024-06-25,769.11,Sports,South America
2024-07-25,640.74,Home & Garden,North America
2024-07-15,804.41,Sports,Australia
2024-02-12,60.30,Toys,South America
2024-02-14,145.63,Clothing,South America
2024-05-28,617.40,Electronics,South America
2024-09-01,26.04,Sports,South America
2024-11-03,43.36,Clothing,Asia
2024-05-26,714.89,Electronics,South America
2024-10-02,508.94,Toys,Asia
2024-12-13,737.94,Clothing,Europe
2024-07-04,600.05,Electronics,North America
2024-08-16,218.12,Sports,North America
2024-04-21,51.43,Electronics,North America
2024-06-26,823.55,Electronics,Europe
2024-06-05,899.96,Sports,North America
2024-10-09,813.97,Sports,Europe
2024-11-16,422.06,Toys,Europe
2024-02-23,372.13,Home & Garden,Europe
2024-12-04,883.72,Toys,Asia
2024-05-10,465.98,Clothing,Australia
2024-04-19,173.32,Electronics,North America
2024-06-30,765.71,Clothing,Australia
2024-06-01,942.38,Clothing,Asia
2024-07-06,158.72,Clothing,South America
2024-01-21,445.42,Electronics,Asia
2024-01-29,530.32,Sports,Europe
2024-03-05,47.44,Clothing,North America
2024-06-25,143.34,Sports,Asia
2024-07-05,301.05,Toys,Asia
2024-10-07,730.18,Sports,Australia
2024-03-28,454.74,Toys,Asia
2024-09-30,197.80,Toys,North America
2024-09-30,679.53,Home & Garden,Australia
2024-10-26,666.53,Home & Garden,South America
2024-06-26,685.90,Clothing,North America
2024-01-29,161.68,Clothing,South America
2024-03-27,125.02,Toys,South America
2024-09-07,181.49,Electronics,North America
2024-06-20,54.44,Sports,South America
2024-01-20,791.86,Sports,Asia
2024-11-17,606.24,Clothing,Australia
2024-05-16,942.03,Sports,Europe
2024-09-03,180.52,Clothing,North America
2024-03-02,235.59,Electronics,North America
2024-04-05,995.33,Sports,South America
2024-07-21,921.74,Clothing,South America
2024-05-02,544.12,Clothing,North America
2024-12-23,692.14,Electronics,North America
2024-04-07,758.60,Clothing,South America
2024-05-22,471.11,Sports,North America
2024-02-12,552.76,Toys,South America
2024-05-05,734.28,Toys,North America
2024-04-16,693.34,Electronics,Europe
2024-03-03,469.13,Sports,Asia
2024-06-08,731.23,Sports,Europe
2024-08-08,279.66,Sports,South America
2024-12-02,883.82,Toys,Australia
2024-06-14,45.12,Home & Garden,Europe
2024-09-17,424.47,Home & Garden,Australia
2024-12-09,839.81,Sports,Europe
2024-05-07,343.69,Sports,North America
2024-04-26,174.51,Electronics,Australia
2024-06-27,413.01,Toys,South America
2024-07-31,308.00,Clothing,South America
2024-11-27,303.83,Clothing,Australia
2024-05-23,538.19,Clothing,Australia
2024-11-03,294.79,Electronics,Europe
2024-03-25,577.39,Electronics,Australia
2024-11-27,375.66,Home & Garden,Asia
2024-09-20,584.64,Home & Garden,South America
2024-10-09,418.85,Electronics,North America
2024-04-07,365.52,Electronics,Australia
2024-12-14,696.06,Clothing,North America
2024-08-23,877.85,Toys,South America
2024-10-05,920.83,Clothing,Asia
2024-02-23,206.03,Sports,Australia
2024-11-05,298.34,Clothing,North America
2024-07-02,971.01,Electronics,South America
2024-03-24,45.04,Home & Garden,South America
2024-12-29,605.21,Sports,South America
2024-08-23,77.54,Toys,North America
2024-01-02,599.51,Home & Garden,South America
2024-08-14,716.09,Sports,Asia
2024-11-10,253.34,Toys,Australia
2024-01-16,346.00,Sports,Asia
2024-02-23,174.73,Clothing,Europe
2024-07-08,793.26,Toys,Asia
2024-12-06,766.15,Home & Garden,Asia
2024-04-07,531.24,Clothing,Europe
2024-09-30,277.22,Clothing,North America
2024-06-09,776.00,Toys,Europe
2024-05-26,392.30,Electronics,North America
2024-04-04,671.92,Electronics,Asia
2024-04-15,714.76,Home & Garden,South America
2024-10-22,725.42,Clothing,North America
2024-04-12,27.31,Sports,Europe
