date,amount,productCategory,region,company
2024-08-17,505465.52,Beauty & Personal Care,East India,Hindustan Unilever
2023-07-23,107964.61,Foods & Refreshments,North India,Hindustan Unilever
2023-10-07,239242.78,Beauty & Personal Care,Central India,Hindustan Unilever
2024-05-05,214031.51,Beauty & Personal Care,South India,Hindustan Unilever
2023-11-12,55999.63,Foods & Refreshments,West India,Hindustan Unilever
2023-07-04,271208.03,Home Care,North India,Hindustan Unilever
2023-06-27,430249.31,Home Care,West India,Hindustan Unilever
2024-08-25,437748.34,Foods & Refreshments,East India,Hindustan Unilever
2023-10-10,82653.69,Beauty & Personal Care,East India,Hindustan Unilever
2024-01-09,91715.86,Foods & Refreshments,West India,Hindustan Unilever
2024-02-03,377053.52,Beauty & Personal Care,South India,Hindustan Unilever
2023-05-01,524080.48,Home Care,Central India,Hindustan Unilever
2024-10-05,467690.63,Beauty & Personal Care,East India,Hindustan Unilever
2024-11-04,535104.45,Foods & Refreshments,East India,Hindustan Unilever
2023-06-13,523376.17,Home Care,West India,Hindustan Unilever
2024-04-19,319661.52,Beauty & Personal Care,West India,Hindustan Unilever
2023-03-10,427082.84,Home Care,Central India,Hindustan Unilever
2023-02-04,482114.26,Beauty & Personal Care,North India,Hindustan Unilever
2024-03-22,62390.59,Foods & Refreshments,North India,Hindustan Unilever
2024-10-12,451570.03,Foods & Refreshments,East India,Hindustan Unilever
2024-10-12,256148.50,Home Care,Central India,Hindustan Unilever
2023-11-24,279365.70,Foods & Refreshments,West India,Hindustan Unilever
2023-04-27,421339.33,Foods & Refreshments,North India,Hindustan Unilever
2023-09-16,72376.69,Foods & Refreshments,South India,Hindustan Unilever
2024-03-10,448345.89,Beauty & Personal Care,Central India,Hindustan Unilever
2024-09-28,454017.74,Foods & Refreshments,North India,Hindustan Unilever
2023-11-27,466898.76,Beauty & Personal Care,North India,Hindustan Unilever
2023-11-16,241138.39,Foods & Refreshments,Central India,Hindustan Unilever
2023-10-04,382914.66,Home Care,East India,Hindustan Unilever
2023-09-04,308200.07,Foods & Refreshments,Central India,Hindustan Unilever
2023-04-07,420880.21,Beauty & Personal Care,South India,Hindustan Unilever
2024-02-03,452600.47,Home Care,Central India,Hindustan Unilever
2024-03-27,168409.17,Foods & Refreshments,East India,Hindustan Unilever
2024-06-19,115889.48,Foods & Refreshments,West India,Hindustan Unilever
2024-09-02,417471.03,Foods & Refreshments,West India,Hindustan Unilever
2024-07-21,170241.53,Beauty & Personal Care,South India,Hindustan Unilever
2024-07-01,267259.98,Home Care,East India,Hindustan Unilever
2024-11-25,319785.40,Home Care,South India,Hindustan Unilever
2023-12-10,217560.07,Beauty & Personal Care,Central India,Hindustan Unilever
2024-12-16,313778.42,Beauty & Personal Care,West India,Hindustan Unilever
2023-08-13,116248.83,Foods & Refreshments,Central India,Hindustan Unilever
2024-09-17,297166.36,Foods & Refreshments,East India,Hindustan Unilever
2024-02-17,176167.13,Foods & Refreshments,East India,Hindustan Unilever
2023-09-11,428435.01,Home Care,Central India,Hindustan Unilever
2023-11-17,540500.36,Home Care,North India,Hindustan Unilever
2024-12-10,506981.33,Foods & Refreshments,South India,Hindustan Unilever
2024-05-20,71871.72,Home Care,Central India,Hindustan Unilever
2024-12-07,206271.01,Foods & Refreshments,West India,Hindustan Unilever
2023-08-25,104574.28,Beauty & Personal Care,Central India,Hindustan Unilever
2024-01-01,464158.02,Home Care,Central India,Hindustan Unilever
2024-06-16,114564.91,Foods & Refreshments,South India,Hindustan Unilever
2024-11-28,461889.44,Home Care,East India,Hindustan Unilever
2023-05-15,118587.09,Foods & Refreshments,Central India,Hindustan Unilever
2024-10-14,111521.83,Foods & Refreshments,East India,Hindustan Unilever
2024-07-30,454806.52,Beauty & Personal Care,North India,Hindustan Unilever
2023-07-24,542530.50,Beauty & Personal Care,South India,Hindustan Unilever
2024-05-28,383311.22,Beauty & Personal Care,Central India,Hindustan Unilever
2023-03-20,264432.46,Home Care,West India,Hindustan Unilever
2023-11-02,511215.63,Home Care,East India,Hindustan Unilever
2024-10-26,122757.58,Home Care,West India,Hindustan Unilever
2024-08-16,123473.84,Home Care,East India,Hindustan Unilever
2024-10-22,272074.14,Home Care,Central India,Hindustan Unilever
2023-09-29,231357.26,Home Care,South India,Hindustan Unilever
2024-05-30,369332.92,Home Care,North India,Hindustan Unilever
2024-05-31,163187.29,Beauty & Personal Care,West India,Hindustan Unilever
2024-06-23,163845.84,Beauty & Personal Care,North India,Hindustan Unilever
2023-05-29,105387.09,Home Care,Central India,Hindustan Unilever
2023-07-08,475087.12,Beauty & Personal Care,East India,Hindustan Unilever
2024-07-11,109827.43,Home Care,South India,Hindustan Unilever
2023-08-18,203084.00,Beauty & Personal Care,North India,Hindustan Unilever
2024-03-30,422883.50,Beauty & Personal Care,East India,Hindustan Unilever
2024-06-16,77135.84,Foods & Refreshments,East India,Hindustan Unilever
2023-06-22,288741.41,Foods & Refreshments,South India,Hindustan Unilever
2023-02-28,447256.94,Foods & Refreshments,South India,Hindustan Unilever
2023-02-02,323870.52,Home Care,East India,Hindustan Unilever
2024-07-03,61864.56,Beauty & Personal Care,North India,Hindustan Unilever
2024-12-24,184452.32,Beauty & Personal Care,East India,Hindustan Unilever
2024-07-23,213180.35,Foods & Refreshments,East India,Hindustan Unilever
2023-08-20,79452.45,Home Care,North India,Hindustan Unilever
2024-01-03,220738.81,Home Care,West India,Hindustan Unilever
2023-05-21,313054.56,Beauty & Personal Care,West India,Hindustan Unilever
2023-07-27,164930.98,Beauty & Personal Care,West India,Hindustan Unilever
2024-01-02,132131.45,Foods & Refreshments,North India,Hindustan Unilever
2023-11-29,330971.82,Home Care,East India,Hindustan Unilever
2024-01-12,460504.17,Foods & Refreshments,North India,Hindustan Unilever
2023-06-28,443745.30,Beauty & Personal Care,Central India,Hindustan Unilever
2023-11-07,325350.82,Foods & Refreshments,Central India,Hindustan Unilever
2023-06-13,70352.96,Beauty & Personal Care,North India,Hindustan Unilever
2023-01-10,146323.26,Foods & Refreshments,Central India,Hindustan Unilever
2023-10-09,319590.87,Home Care,Central India,Hindustan Unilever
2024-12-16,437372.37,Foods & Refreshments,East India,Hindustan Unilever
2023-02-26,225462.26,Home Care,East India,Hindustan Unilever
2023-07-24,485886.02,Home Care,East India,Hindustan Unilever
2023-09-04,316014.52,Foods & Refreshments,Central India,Hindustan Unilever
2023-08-05,227045.64,Beauty & Personal Care,South India,Hindustan Unilever
2023-12-26,318607.72,Beauty & Personal Care,West India,Hindustan Unilever
2023-09-23,264327.85,Beauty & Personal Care,South India,Hindustan Unilever
2024-04-01,227032.93,Beauty & Personal Care,North India,Hindustan Unilever
2023-12-20,436473.75,Foods & Refreshments,West India,Hindustan Unilever
2024-02-14,484336.24,Home Care,North India,Hindustan Unilever
2023-06-04,183946.08,Home Care,East India,Hindustan Unilever
2023-07-24,195305.72,Beauty & Personal Care,West India,Hindustan Unilever
2023-07-28,492143.80,Home Care,Central India,Hindustan Unilever
2023-01-15,288120.48,Beauty & Personal Care,West India,Hindustan Unilever
2023-08-09,523484.28,Foods & Refreshments,South India,Hindustan Unilever
2024-05-20,478216.05,Foods & Refreshments,North India,Hindustan Unilever
2023-04-03,368723.95,Home Care,East India,Hindustan Unilever
2023-08-10,89164.42,Beauty & Personal Care,Central India,Hindustan Unilever
2023-01-09,376745.17,Home Care,East India,Hindustan Unilever
2024-02-04,473865.48,Home Care,South India,Hindustan Unilever
2024-02-21,211533.81,Beauty & Personal Care,North India,Hindustan Unilever
2023-08-28,395956.50,Foods & Refreshments,West India,Hindustan Unilever
2024-02-15,538450.93,Foods & Refreshments,South India,Hindustan Unilever
2023-05-30,172518.44,Home Care,Central India,Hindustan Unilever
2023-09-03,303837.11,Foods & Refreshments,North India,Hindustan Unilever
2023-08-21,367333.39,Beauty & Personal Care,South India,Hindustan Unilever
2024-07-29,266195.11,Home Care,North India,Hindustan Unilever
2023-08-17,107466.53,Foods & Refreshments,South India,Hindustan Unilever
2024-04-04,173727.49,Beauty & Personal Care,South India,Hindustan Unilever
2024-07-03,70341.09,Beauty & Personal Care,North India,Hindustan Unilever
2023-03-05,382208.91,Foods & Refreshments,South India,Hindustan Unilever
2023-08-17,310034.54,Beauty & Personal Care,West India,Hindustan Unilever
2023-07-01,441981.26,Beauty & Personal Care,South India,Hindustan Unilever
2023-12-28,294585.12,Foods & Refreshments,South India,Hindustan Unilever
2023-08-29,414063.31,Beauty & Personal Care,West India,Hindustan Unilever
2024-11-19,453528.97,Foods & Refreshments,East India,Hindustan Unilever
2023-08-15,358144.01,Beauty & Personal Care,South India,Hindustan Unilever
2024-08-10,146412.46,Beauty & Personal Care,Central India,Hindustan Unilever
2024-04-15,436677.06,Foods & Refreshments,North India,Hindustan Unilever
2023-02-23,309057.32,Home Care,South India,Hindustan Unilever
2023-06-12,469627.76,Home Care,North India,Hindustan Unilever
2024-03-10,337495.02,Home Care,West India,Hindustan Unilever
2023-09-28,473440.95,Home Care,Central India,Hindustan Unilever
2023-04-29,485299.94,Foods & Refreshments,West India,Hindustan Unilever
2024-02-02,138963.63,Home Care,South India,Hindustan Unilever
2024-03-01,243114.50,Foods & Refreshments,South India,Hindustan Unilever
2023-11-17,52113.71,Home Care,North India,Hindustan Unilever
2023-10-27,422230.88,Beauty & Personal Care,Central India,Hindustan Unilever
2023-09-18,238989.99,Foods & Refreshments,West India,Hindustan Unilever
2023-09-21,228661.09,Home Care,South India,Hindustan Unilever
2023-04-29,277607.97,Beauty & Personal Care,Central India,Hindustan Unilever
2024-11-09,379171.39,Beauty & Personal Care,East India,Hindustan Unilever
2023-06-03,447021.98,Home Care,South India,Hindustan Unilever
2023-09-16,383706.30,Foods & Refreshments,East India,Hindustan Unilever
2024-11-07,133565.49,Home Care,North India,Hindustan Unilever
2023-03-19,191754.90,Home Care,South India,Hindustan Unilever
2024-06-01,464487.08,Foods & Refreshments,South India,Hindustan Unilever
2024-01-23,254973.68,Beauty & Personal Care,West India,Hindustan Unilever
2023-06-18,369509.82,Foods & Refreshments,East India,Hindustan Unilever
2024-11-13,213970.04,Home Care,Central India,Hindustan Unilever
2023-05-13,321909.27,Foods & Refreshments,East India,Hindustan Unilever
2023-10-15,522412.95,Foods & Refreshments,Central India,Hindustan Unilever
2023-02-20,346272.12,Foods & Refreshments,South India,Hindustan Unilever
2023-06-12,501393.75,Beauty & Personal Care,South India,Hindustan Unilever
2024-04-01,543597.64,Foods & Refreshments,East India,Hindustan Unilever
2024-12-16,528776.36,Home Care,West India,Hindustan Unilever
2023-06-09,437784.79,Foods & Refreshments,Central India,Hindustan Unilever
2023-02-14,65166.75,Foods & Refreshments,South India,Hindustan Unilever
2023-02-21,504172.36,Home Care,West India,Hindustan Unilever
2024-10-22,380729.18,Foods & Refreshments,Central India,Hindustan Unilever
2024-03-28,258529.89,Foods & Refreshments,East India,Hindustan Unilever
2024-02-29,346729.71,Beauty & Personal Care,West India,Hindustan Unilever
2023-03-23,489093.25,Foods & Refreshments,Central India,Hindustan Unilever
2023-11-02,390249.07,Beauty & Personal Care,Central India,Hindustan Unilever
2024-09-19,362467.38,Foods & Refreshments,South India,Hindustan Unilever
2024-07-27,506208.29,Home Care,Central India,Hindustan Unilever
2024-12-30,197383.59,Home Care,North India,Hindustan Unilever
2023-03-02,105954.41,Home Care,South India,Hindustan Unilever
2023-08-31,167438.14,Home Care,West India,Hindustan Unilever
2023-07-17,107807.27,Home Care,South India,Hindustan Unilever
2024-10-29,490977.29,Foods & Refreshments,West India,Hindustan Unilever
2023-10-29,470780.90,Foods & Refreshments,West India,Hindustan Unilever
2024-05-29,310160.84,Foods & Refreshments,North India,Hindustan Unilever
2023-10-12,72589.21,Home Care,East India,Hindustan Unilever
2023-03-11,524516.48,Foods & Refreshments,Central India,Hindustan Unilever
2024-08-26,123416.53,Home Care,South India,Hindustan Unilever
2023-04-15,470424.32,Foods & Refreshments,South India,Hindustan Unilever
2024-11-16,110121.53,Foods & Refreshments,Central India,Hindustan Unilever
2023-12-14,204965.57,Home Care,East India,Hindustan Unilever
2023-06-28,183940.64,Beauty & Personal Care,North India,Hindustan Unilever
2023-05-28,244435.15,Foods & Refreshments,North India,Hindustan Unilever
2024-12-06,536342.91,Foods & Refreshments,West India,Hindustan Unilever
2023-08-15,256718.00,Beauty & Personal Care,Central India,Hindustan Unilever
2023-05-12,351791.51,Foods & Refreshments,Central India,Hindustan Unilever
2023-11-22,358773.58,Foods & Refreshments,South India,Hindustan Unilever
2024-05-21,397894.14,Beauty & Personal Care,North India,Hindustan Unilever
2023-12-21,79052.64,Foods & Refreshments,Central India,Hindustan Unilever
2023-05-27,156792.91,Beauty & Personal Care,South India,Hindustan Unilever
2023-01-06,346744.70,Beauty & Personal Care,Central India,Hindustan Unilever
2023-08-12,128085.87,Beauty & Personal Care,East India,Hindustan Unilever
2024-10-18,340100.93,Home Care,South India,Hindustan Unilever
2024-03-01,132274.91,Home Care,Central India,Hindustan Unilever
2023-05-12,247163.68,Beauty & Personal Care,Central India,Hindustan Unilever
2024-01-24,505538.54,Beauty & Personal Care,North India,Hindustan Unilever
2024-12-02,145516.31,Foods & Refreshments,South India,Hindustan Unilever
2024-05-28,486675.86,Foods & Refreshments,South India,Hindustan Unilever
2023-08-10,344082.02,Beauty & Personal Care,South India,Hindustan Unilever
2024-01-16,387804.29,Beauty & Personal Care,South India,Hindustan Unilever
2024-05-29,257169.39,Foods & Refreshments,North India,Hindustan Unilever
2024-08-22,168310.14,Foods & Refreshments,North India,Hindustan Unilever
2023-03-07,447209.99,Home Care,East India,Hindustan Unilever
2023-04-02,385227.25,Foods & Refreshments,West India,Hindustan Unilever
2024-10-18,384522.42,Foods & Refreshments,West India,Hindustan Unilever
2024-08-30,106330.35,Home Care,South India,Hindustan Unilever
2023-05-09,278727.78,Foods & Refreshments,East India,Hindustan Unilever
2024-07-16,102931.25,Foods & Refreshments,West India,Hindustan Unilever
2024-12-11,190302.25,Beauty & Personal Care,West India,Hindustan Unilever
2023-06-18,495615.91,Beauty & Personal Care,East India,Hindustan Unilever
2023-12-12,418849.08,Home Care,South India,Hindustan Unilever
2024-12-05,113419.26,Foods & Refreshments,West India,Hindustan Unilever
2023-08-01,426099.29,Beauty & Personal Care,North India,Hindustan Unilever
2023-07-19,279130.75,Beauty & Personal Care,East India,Hindustan Unilever
2024-03-05,506416.55,Beauty & Personal Care,East India,Hindustan Unilever
2023-12-20,174906.23,Beauty & Personal Care,South India,Hindustan Unilever
2024-08-14,493758.45,Beauty & Personal Care,North India,Hindustan Unilever
2023-12-08,265326.85,Beauty & Personal Care,West India,Hindustan Unilever
2023-03-02,513609.95,Beauty & Personal Care,North India,Hindustan Unilever
2023-10-30,477252.56,Foods & Refreshments,East India,Hindustan Unilever
2023-04-21,250315.76,Beauty & Personal Care,North India,Hindustan Unilever
2023-02-23,295234.98,Home Care,West India,Hindustan Unilever
2024-01-11,99490.16,Beauty & Personal Care,North India,Hindustan Unilever
2023-01-19,486444.16,Foods & Refreshments,South India,Hindustan Unilever
2024-07-28,470704.03,Foods & Refreshments,North India,Hindustan Unilever
2024-02-21,409120.85,Beauty & Personal Care,North India,Hindustan Unilever
2024-01-03,537504.74,Beauty & Personal Care,Central India,Hindustan Unilever
2024-02-16,188508.14,Home Care,West India,Hindustan Unilever
2023-05-08,513797.17,Beauty & Personal Care,South India,Hindustan Unilever
2023-05-08,398205.08,Beauty & Personal Care,West India,Hindustan Unilever
2024-09-29,201982.38,Foods & Refreshments,Central India,Hindustan Unilever
2024-08-20,53923.25,Foods & Refreshments,Central India,Hindustan Unilever
2023-07-23,203925.77,Beauty & Personal Care,South India,Hindustan Unilever
2023-12-04,513220.34,Beauty & Personal Care,North India,Hindustan Unilever
2024-08-04,472654.51,Foods & Refreshments,South India,Hindustan Unilever
2023-06-08,417876.64,Foods & Refreshments,East India,Hindustan Unilever
2024-04-11,116564.32,Foods & Refreshments,Central India,Hindustan Unilever
2023-06-30,78192.22,Beauty & Personal Care,West India,Hindustan Unilever
2023-07-25,530556.43,Home Care,North India,Hindustan Unilever
2024-05-31,84807.89,Home Care,East India,Hindustan Unilever
2024-10-02,281343.93,Foods & Refreshments,South India,Hindustan Unilever
2023-11-16,340116.71,Foods & Refreshments,South India,Hindustan Unilever
2023-06-09,54575.28,Beauty & Personal Care,Central India,Hindustan Unilever
2024-10-30,518155.31,Beauty & Personal Care,South India,Hindustan Unilever
2023-05-21,397809.84,Foods & Refreshments,North India,Hindustan Unilever
2024-04-19,454349.89,Home Care,North India,Hindustan Unilever
2023-11-11,439292.52,Beauty & Personal Care,South India,Hindustan Unilever
2023-10-10,329998.28,Home Care,East India,Hindustan Unilever
2024-07-12,348378.60,Home Care,Central India,Hindustan Unilever
2024-08-10,292857.06,Foods & Refreshments,Central India,Hindustan Unilever
2023-02-14,122351.92,Home Care,West India,Hindustan Unilever
2023-10-24,116185.83,Home Care,North India,Hindustan Unilever
2024-07-02,390867.43,Beauty & Personal Care,West India,Hindustan Unilever
2023-01-22,440420.23,Foods & Refreshments,North India,Hindustan Unilever
2023-10-17,236724.73,Foods & Refreshments,South India,Hindustan Unilever
2023-05-05,491736.22,Foods & Refreshments,East India,Hindustan Unilever
2024-06-13,215119.55,Home Care,Central India,Hindustan Unilever
2023-12-02,118797.08,Home Care,West India,Hindustan Unilever
2024-03-10,90646.39,Home Care,Central India,Hindustan Unilever
2023-04-15,441804.52,Home Care,West India,Hindustan Unilever
2024-05-25,182702.49,Home Care,North India,Hindustan Unilever
2023-08-26,321568.58,Foods & Refreshments,Central India,Hindustan Unilever
2024-11-19,104619.43,Home Care,South India,Hindustan Unilever
2024-08-02,503649.48,Foods & Refreshments,North India,Hindustan Unilever
2024-10-27,300492.89,Foods & Refreshments,West India,Hindustan Unilever
2024-12-17,481654.91,Beauty & Personal Care,West India,Hindustan Unilever
2023-02-09,155631.39,Beauty & Personal Care,North India,Hindustan Unilever
2024-03-13,109181.85,Beauty & Personal Care,West India,Hindustan Unilever
2023-12-12,125029.31,Home Care,North India,Hindustan Unilever
2024-11-05,127397.52,Beauty & Personal Care,West India,Hindustan Unilever
2023-09-20,147889.04,Foods & Refreshments,Central India,Hindustan Unilever
2023-05-29,330542.38,Foods & Refreshments,Central India,Hindustan Unilever
2024-01-07,268087.56,Home Care,East India,Hindustan Unilever
2024-12-09,200630.46,Home Care,Central India,Hindustan Unilever
2024-12-28,94278.20,Home Care,South India,Hindustan Unilever
2024-09-04,173540.02,Beauty & Personal Care,North India,Hindustan Unilever
2023-04-16,293819.73,Foods & Refreshments,West India,Hindustan Unilever
2023-09-20,226337.82,Foods & Refreshments,North India,Hindustan Unilever
2023-11-17,119659.92,Beauty & Personal Care,Central India,Hindustan Unilever
2024-12-25,365417.62,Home Care,Central India,Hindustan Unilever
2024-12-10,384555.72,Home Care,South India,Hindustan Unilever
2023-12-13,253044.25,Home Care,South India,Hindustan Unilever
2024-02-09,305177.69,Beauty & Personal Care,Central India,Hindustan Unilever
2024-03-21,258443.11,Beauty & Personal Care,West India,Hindustan Unilever
2024-11-09,366268.44,Home Care,Central India,Hindustan Unilever
2023-09-22,183821.90,Foods & Refreshments,West India,Hindustan Unilever
2023-05-12,498321.25,Foods & Refreshments,West India,Hindustan Unilever
2023-11-10,414378.74,Beauty & Personal Care,North India,Hindustan Unilever
2023-12-11,378856.16,Beauty & Personal Care,West India,Hindustan Unilever
2024-10-18,226834.53,Home Care,East India,Hindustan Unilever
2024-03-26,130996.77,Foods & Refreshments,West India,Hindustan Unilever
2024-02-06,534367.84,Foods & Refreshments,North India,Hindustan Unilever
2024-11-12,295850.79,Foods & Refreshments,North India,Hindustan Unilever
2023-09-08,129277.48,Beauty & Personal Care,Central India,Hindustan Unilever
2023-11-21,116460.89,Foods & Refreshments,Central India,Hindustan Unilever
2024-07-15,78314.95,Beauty & Personal Care,East India,Hindustan Unilever
2024-12-23,359476.61,Beauty & Personal Care,North India,Hindustan Unilever
2023-05-26,114598.86,Foods & Refreshments,Central India,Hindustan Unilever
2023-03-17,497740.44,Home Care,West India,Hindustan Unilever
2024-01-06,378914.51,Beauty & Personal Care,South India,Hindustan Unilever
2023-05-02,205458.76,Home Care,North India,Hindustan Unilever
2024-12-14,176935.23,Foods & Refreshments,South India,Hindustan Unilever
2023-01-10,379055.66,Foods & Refreshments,West India,Hindustan Unilever
2024-03-02,95981.49,Beauty & Personal Care,North India,Hindustan Unilever
2023-08-30,190281.33,Foods & Refreshments,West India,Hindustan Unilever
2024-02-27,376779.84,Foods & Refreshments,South India,Hindustan Unilever
2023-01-01,56984.25,Beauty & Personal Care,North India,Hindustan Unilever
2024-02-25,241593.11,Home Care,South India,Hindustan Unilever
2023-03-31,292481.48,Foods & Refreshments,North India,Hindustan Unilever
2024-06-16,95898.77,Home Care,North India,Hindustan Unilever
2024-05-13,310229.30,Foods & Refreshments,South India,Hindustan Unilever
2024-09-30,480595.60,Home Care,East India,Hindustan Unilever
2023-02-02,216811.34,Beauty & Personal Care,South India,Hindustan Unilever
2023-01-13,302326.90,Beauty & Personal Care,East India,Hindustan Unilever
2023-01-14,379473.15,Foods & Refreshments,North India,Hindustan Unilever
2024-03-08,209946.44,Home Care,South India,Hindustan Unilever
2023-08-30,158709.04,Foods & Refreshments,West India,Hindustan Unilever
2024-07-02,465583.05,Beauty & Personal Care,South India,Hindustan Unilever
2024-07-02,102618.50,Beauty & Personal Care,North India,Hindustan Unilever
2023-10-10,92975.96,Foods & Refreshments,North India,Hindustan Unilever
2023-11-12,227747.97,Foods & Refreshments,West India,Hindustan Unilever
2023-09-02,200031.44,Foods & Refreshments,Central India,Hindustan Unilever
2024-07-18,150365.95,Foods & Refreshments,Central India,Hindustan Unilever
2024-06-24,396947.31,Beauty & Personal Care,South India,Hindustan Unilever
2024-01-14,385072.72,Beauty & Personal Care,South India,Hindustan Unilever
2024-05-19,545813.55,Home Care,Central India,Hindustan Unilever
2024-06-22,114638.21,Beauty & Personal Care,North India,Hindustan Unilever
2024-12-13,493901.12,Home Care,North India,Hindustan Unilever
2023-12-13,300886.67,Home Care,East India,Hindustan Unilever
2023-06-07,82287.38,Home Care,North India,Hindustan Unilever
2023-11-29,464868.99,Foods & Refreshments,South India,Hindustan Unilever
2023-09-19,162587.76,Beauty & Personal Care,North India,Hindustan Unilever
2023-08-13,468138.07,Foods & Refreshments,West India,Hindustan Unilever
2023-03-31,544771.80,Beauty & Personal Care,West India,Hindustan Unilever
2024-11-26,303131.37,Foods & Refreshments,Central India,Hindustan Unilever
2023-03-27,473693.54,Home Care,North India,Hindustan Unilever
2023-06-24,481144.47,Home Care,East India,Hindustan Unilever
2023-08-22,165057.71,Home Care,West India,Hindustan Unilever
2023-07-17,342440.60,Beauty & Personal Care,West India,Hindustan Unilever
2023-01-26,175857.65,Foods & Refreshments,Central India,Hindustan Unilever
2024-12-06,514466.63,Foods & Refreshments,North India,Hindustan Unilever
2024-04-23,191486.76,Foods & Refreshments,North India,Hindustan Unilever
2023-01-29,436043.06,Beauty & Personal Care,South India,Hindustan Unilever
2023-09-01,114093.83,Home Care,East India,Hindustan Unilever
2023-08-01,138751.92,Foods & Refreshments,East India,Hindustan Unilever
2023-04-15,87552.10,Beauty & Personal Care,South India,Hindustan Unilever
2024-06-16,210781.84,Beauty & Personal Care,North India,Hindustan Unilever
2023-02-24,349411.34,Home Care,South India,Hindustan Unilever
2024-01-24,148494.41,Beauty & Personal Care,Central India,Hindustan Unilever
2023-12-25,272442.92,Home Care,West India,Hindustan Unilever
2024-02-02,465975.33,Home Care,East India,Hindustan Unilever
2023-03-25,491555.14,Home Care,South India,Hindustan Unilever
2023-07-22,371067.37,Beauty & Personal Care,North India,Hindustan Unilever
2024-02-26,399739.08,Beauty & Personal Care,Central India,Hindustan Unilever
2024-01-23,539606.24,Beauty & Personal Care,North India,Hindustan Unilever
2023-09-02,86658.01,Beauty & Personal Care,North India,Hindustan Unilever
2023-05-15,308639.61,Home Care,South India,Hindustan Unilever
2023-07-27,386908.03,Beauty & Personal Care,North India,Hindustan Unilever
2023-08-17,100933.38,Beauty & Personal Care,North India,Hindustan Unilever
2023-04-15,174843.30,Home Care,Central India,Hindustan Unilever
2024-02-19,74087.57,Home Care,North India,Hindustan Unilever
2023-09-05,504418.99,Foods & Refreshments,South India,Hindustan Unilever
2024-01-15,245602.34,Foods & Refreshments,South India,Hindustan Unilever
2023-11-28,518531.59,Home Care,South India,Hindustan Unilever
2023-11-22,262598.28,Foods & Refreshments,West India,Hindustan Unilever
2024-06-05,69947.18,Beauty & Personal Care,North India,Hindustan Unilever
2024-05-03,353487.01,Foods & Refreshments,West India,Hindustan Unilever
2023-07-28,272125.17,Foods & Refreshments,West India,Hindustan Unilever
2024-08-12,130974.37,Foods & Refreshments,South India,Hindustan Unilever
2023-12-11,160480.38,Home Care,West India,Hindustan Unilever
2024-04-29,106974.59,Home Care,East India,Hindustan Unilever
2023-09-20,430224.34,Beauty & Personal Care,Central India,Hindustan Unilever
2023-05-22,246529.91,Beauty & Personal Care,South India,Hindustan Unilever
2024-09-20,92522.29,Foods & Refreshments,South India,Hindustan Unilever
2023-03-21,101689.40,Foods & Refreshments,South India,Hindustan Unilever
2024-02-05,66225.74,Beauty & Personal Care,East India,Hindustan Unilever
2023-08-24,210389.46,Foods & Refreshments,South India,Hindustan Unilever
2023-01-10,538344.88,Foods & Refreshments,East India,Hindustan Unilever
2023-04-04,379192.27,Home Care,South India,Hindustan Unilever
2023-01-06,295144.68,Home Care,Central India,Hindustan Unilever
2023-02-18,173290.94,Beauty & Personal Care,East India,Hindustan Unilever
2023-01-15,538987.78,Foods & Refreshments,North India,Hindustan Unilever
2023-09-05,79387.19,Foods & Refreshments,North India,Hindustan Unilever
2024-01-22,376626.61,Beauty & Personal Care,West India,Hindustan Unilever
2024-11-30,312180.14,Foods & Refreshments,North India,Hindustan Unilever
2023-07-12,504396.82,Foods & Refreshments,North India,Hindustan Unilever
2024-08-12,490647.38,Beauty & Personal Care,East India,Hindustan Unilever
2024-03-16,279747.32,Beauty & Personal Care,East India,Hindustan Unilever
2024-03-13,244104.58,Foods & Refreshments,South India,Hindustan Unilever
2023-10-28,326058.53,Foods & Refreshments,Central India,Hindustan Unilever
2024-01-12,288025.20,Home Care,Central India,Hindustan Unilever
2024-02-03,205057.08,Home Care,West India,Hindustan Unilever
2024-08-25,60844.67,Home Care,South India,Hindustan Unilever
2024-03-27,325357.50,Home Care,West India,Hindustan Unilever
2024-10-01,253207.68,Beauty & Personal Care,Central India,Hindustan Unilever
2024-12-14,102968.33,Beauty & Personal Care,South India,Hindustan Unilever
2023-04-25,405164.99,Foods & Refreshments,Central India,Hindustan Unilever
2023-03-11,105450.73,Home Care,Central India,Hindustan Unilever
2023-01-10,91327.41,Foods & Refreshments,South India,Hindustan Unilever
2024-03-13,489542.85,Home Care,Central India,Hindustan Unilever
2024-10-10,436263.84,Beauty & Personal Care,East India,Hindustan Unilever
2023-07-19,76516.15,Beauty & Personal Care,East India,Hindustan Unilever
2024-04-17,201223.28,Foods & Refreshments,North India,Hindustan Unilever
2023-05-18,145337.40,Beauty & Personal Care,West India,Hindustan Unilever
2023-01-07,191253.10,Home Care,West India,Hindustan Unilever
2023-09-10,530887.30,Foods & Refreshments,South India,Hindustan Unilever
2024-01-25,431939.86,Foods & Refreshments,Central India,Hindustan Unilever
2024-07-06,106314.89,Home Care,East India,Hindustan Unilever
2023-02-22,208643.49,Beauty & Personal Care,North India,Hindustan Unilever
2024-01-10,416080.53,Home Care,Central India,Hindustan Unilever
2023-02-06,199632.67,Beauty & Personal Care,North India,Hindustan Unilever
2024-04-26,279537.42,Foods & Refreshments,West India,Hindustan Unilever
2024-09-08,102532.55,Foods & Refreshments,South India,Hindustan Unilever
